label,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,GrayLevelNonUniformity,GrayLevelVariance,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis
0,6.913492,218.04733,0.16382219,4.985838,70.44703,37.000793,213.62509,16.564238,3158.411,0.94530594,0.024444263,0.2773259,58.707962,0.0037978014
0,7.1316004,277.78436,0.20870352,2.645441,50.637867,80.82755,2752.1096,9.81142,25981.828,0.0040320284,0.00045990676,0.3845836,1056.6511,0.00020952645
0,7.2089295,270.38092,0.20314118,2.403529,48.40646,62.77073,497.57626,10.185575,5023.145,0.040871453,0.005259463,0.3295056,172.25533,0.0022768348
0,5.8044143,181.13072,0.1360862,105.48111,406.98648,528.00507,834.24194,254.51917,4666.0073,252.48196,0.5506465,0.26271087,460.7891,0.002453549
0,7.407344,309.36966,0.23243399,35.35858,59.653645,506.02136,1479.7333,54.40646,8280.444,50.41555,0.17826936,0.46605086,777.19495,0.0023563604
0,7.224859,204.69496,0.15379035,48.41936,84.17205,353.72363,1408.5823,81.25545,12218.202,75.03469,0.2103606,0.3106964,506.16946,0.0013183235
0,7.1031027,148.11646,0.11128208,10.815062,97.356125,36.235905,1133.9309,32.436512,30190.559,0.036706094,0.000989346,0.22686456,312.67404,0.00018419277
0,6.746143,293.53192,0.22053489,2.0631115,65.48986,35.356037,1379.9474,8.615327,11925.8545,0.006724086,0.00082182506,0.38419792,528.3014,0.0003391912
0,6.6800857,236.54471,0.17771953,3.0275853,86.85575,40.044685,2444.3591,12.744553,31943.688,0.0054650865,0.00053880044,0.28946337,673.9685,0.00021524647
0,7.0584407,221.80841,0.16664794,66.536514,131.13373,766.1347,1729.9316,114.116455,11472.489,110.20307,0.2994949,0.38099277,861.3811,0.0028511435
0,7.1316757,236.47708,0.17766874,3.3410761,60.867767,50.003136,1700.3403,13.369647,24309.684,0.008156915,0.0006810702,0.27877408,441.6453,0.00020672232
0,6.983495,212.66942,0.15978168,4.259012,73.71675,37.53598,1837.0548,16.522163,27265.756,0.010517619,0.0005896854,0.24336702,480.52823,0.00013634276
0,6.220753,105.99775,0.07963768,77.55781,263.009,154.77052,392.4538,195.47032,10945.319,180.0937,0.41270426,0.09803714,60.035522,0.0016662999
0,6.910847,184.27873,0.13845134,5.0864544,83.21337,23.746305,1768.1736,21.57701,37744.89,0.0133025935,0.0005995744,0.18567169,322.8075,0.000113125134
0,7.3444676,190.24869,0.14293665,47.500813,85.94215,427.54526,1419.6296,80.66492,14849.655,73.53883,0.21334264,0.33275497,496.7757,0.0024684551
1,7.6456804,268.8933,0.20202352,2.8309147,33.939144,172.89786,3068.6477,10.951916,28822.105,0.005001474,0.00040472083,0.32346058,1116.7357,0.000118082775
0,6.8564405,239.19534,0.179711,2.6235518,70.10293,32.974056,1608.3065,12.5477085,20488.633,0.008170229,0.0006961869,0.26651415,414.02124,0.00021341712
1,7.555864,381.99173,0.28699604,1.6289724,28.797146,264.96838,5087.7544,6.21713,35335.137,0.0016567474,0.00035415296,0.47755885,2277.8918,0.00018231497
1,7.1591077,299.41772,0.22495697,1.9765924,46.837715,68.85773,7514.6934,8.785124,66167.55,0.001201007,0.00013823324,0.34536958,2578.1167,4.8639005e-05
0,7.3538356,395.0541,0.29681,11.534859,32.2577,402.07565,3290.9565,18.501127,16474.693,14.191104,0.062171306,0.52551293,1719.386,0.0008835721
0,7.080682,261.52744,0.19648942,2.8393548,57.464314,80.470894,3867.4817,11.306537,41579.484,0.20065637,0.007037655,0.31368282,1241.6567,0.0004045016
0,7.0647354,168.55672,0.12663916,6.8137026,89.0571,39.68294,1264.5778,23.808414,33189.652,0.018373914,0.0010231707,0.22816375,237.30548,0.00034954556
0,6.361929,66.968445,0.050314385,31.75972,352.11496,2.4349194,49.4568,147.30203,7493.6763,6.8528447,0.05317816,0.0356038,1.874072,0.0015732854
0,7.173745,266.7641,0.2004238,2.7394102,52.284748,76.62839,1906.2953,10.706987,17924.367,0.007123287,0.00061356724,0.33539364,692.4656,0.00019784956
0,7.685239,286.8377,0.21550542,13.653742,35.39369,587.89044,3754.172,24.173553,34014.953,16.773129,0.07636941,0.42725694,1522.89,0.0011264231
1,7.676606,294.12698,0.22098194,2.2657847,28.105936,328.44498,3652.1277,8.825695,27987.855,0.0040672,0.0003887418,0.39363158,1598.3019,0.00013119928
1,7.794819,392.145,0.29462436,2.0535583,22.271225,727.1332,8811.724,6.6288505,71281.71,0.000910475,0.00017669456,0.53535026,4223.0757,0.000106231506
0,7.1304574,214.02179,0.16079773,4.415648,71.70924,83.318306,1488.9767,15.378663,25124.496,0.012214958,0.0020221737,0.31283548,397.5389,0.0014034758
0,6.467709,102.77911,0.07721947,28.21646,153.24944,64.39819,256.73404,90.65139,15691.725,49.561535,0.19900249,0.095350616,22.979261,0.0021087865
0,6.673361,172.98047,0.12996279,4.904687,110.03081,13.032304,1533.9152,23.341097,34347.742,0.016235504,0.0006738068,0.16745636,278.6943,0.0001055671
0,7.551159,352.1991,0.2646124,5.418587,25.695717,312.7158,1387.0383,11.561983,8048.834,5.6485963,0.039277997,0.48086756,695.7696,0.0014396635
0,5.7852383,89.36664,0.06714248,58.15037,358.86325,11.288264,23.815928,248.8227,1825.604,201.76868,0.48812518,0.03687553,3.6434546,0.0032218355
0,7.2858744,284.84973,0.21401182,2.4524438,44.990986,135.1498,5644.559,9.650639,59476.918,0.0077145887,0.0017271847,0.35548395,1859.0897,0.00047910152
0,6.5058455,105.98422,0.079627514,12.805618,213.63712,4.527756,105.824196,76.43351,8041.8257,1.5479072,0.02781562,0.056989253,5.595602,0.0018025875
0,6.153631,75.1142,0.05643441,25.749971,404.41998,0.8836557,231.66792,168.47258,39055.957,0.73463553,0.004383335,0.021417052,5.0854635,9.300067e-05
0,6.9171495,163.50188,0.12284138,6.0994387,100.70548,24.883278,1317.8557,25.835463,31115.553,0.022366064,0.0008123056,0.17016384,251.5887,0.00012529809
0,6.189596,78.23967,0.058782622,51.033928,332.8933,6.878061,23.386927,285.27798,5334.7754,166.88432,0.4088703,0.015964083,0.46786317,0.0022652277
1,7.8038173,399.99475,0.30052197,1.4015616,20.193089,506.87973,4255.5205,5.5379415,26792.559,0.0022408923,0.00050118135,0.5205443,2105.9639,0.00029578732
0,6.014666,79.6281,0.05982577,21.742111,396.01126,0.92141336,187.40495,131.98422,24849.61,0.7108658,0.0054425476,0.030480113,5.615023,0.0001737053
0,6.789958,91.27498,0.06857625,20.750153,201.08865,10.349899,330.14426,73.65364,24775.982,0.22932701,0.003965055,0.10434644,33.269775,0.00064491556
1,7.471989,212.68144,0.15979071,51.085625,85.83396,1513.3646,4076.7212,85.08565,39065.46,79.222115,0.225861,0.37566653,1558.8849,0.0018677929
0,7.165492,207.21638,0.15568474,4.8710203,65.933136,94.52095,2767.4343,16.893312,51302.53,0.33494213,0.010993657,0.2782793,663.7811,0.0006358273
0,6.456708,87.016525,0.0653768,19.625263,262.8377,2.0253968,1194.1165,110.85575,131393.31,0.09396013,0.0008431338,0.029879577,35.999706,2.5154508e-05
0,7.4185405,326.17056,0.24505676,2.1870103,34.054848,300.05197,1920.0691,7.8414726,14159.471,0.058262013,0.00366329,0.4464934,808.0062,0.0009839867
0,7.5125403,373.77234,0.2808207,18.465843,37.551464,604.6057,2828.3906,28.7145,14102.583,24.962448,0.1209035,0.52147466,1554.0232,0.0015476369
0,7.2790017,230.07588,0.17285942,4.1033754,52.105934,90.75312,2146.8408,14.093914,25543.896,0.008932315,0.0005468173,0.31875604,727.07355,0.0001609558
0,6.6886277,103.070625,0.07743849,15.62869,175.5725,4.8088346,327.26898,69.277985,23412.043,0.21376994,0.0032489623,0.06650326,20.739609,0.00023600744
0,6.727009,268.00525,0.20135632,2.464745,73.718254,27.925997,2551.7993,10.966942,27720.059,0.004479103,0.00041080208,0.29113778,748.65857,0.00012125763
0,7.140435,126.00225,0.09466736,10.4944315,99.14876,17.627739,324.3381,42.49211,12222.862,0.17652737,0.0038367803,0.12352536,53.578293,0.00037045463
0,4.4369135,115.50188,0.08677827,48.554646,1004.47406,0.13325423,24.432007,403.52744,10009.03,16.359016,0.041936513,0.010574183,0.24908403,0.00050015864
0,6.402518,89.46431,0.06721586,17.68457,251.01352,3.5668237,194.59204,83.97671,17406.312,0.41810676,0.0058829985,0.061267823,9.843716,0.0006463832
0,7.320727,344.40344,0.25875542,2.1328692,39.500374,148.00912,2588.6365,7.470323,16753.76,0.0039105983,0.0005016634,0.44681364,1270.1276,0.00020941165
0,6.5479593,195.9151,0.14719391,3.8969193,108.06987,12.251901,1968.0045,18.504131,35838.293,0.009715601,0.0005212472,0.19523498,395.78006,9.995576e-05
0,5.4978695,110.25169,0.08283373,53.815495,391.16528,5.583566,16.892563,282.07288,2901.9895,207.80948,0.4865745,0.018361218,0.40849587,0.0026712678
1,6.696102,87.94064,0.06607111,19.73713,212.17206,6.5015216,3473.2427,76.87528,260303.67,0.022745395,0.0002900162,0.09930711,362.47125,2.788123e-05
1,7.021848,220.72952,0.16583736,3.2433927,68.087906,35.520603,7051.943,14.791135,104873.03,0.0021146806,0.00014626251,0.24031556,1670.9321,3.7435417e-05
0,7.5169187,257.70923,0.19362077,24.414675,51.38918,458.63852,1927.7566,41.003006,15096.432,35.038685,0.14717174,0.3815107,749.72156,0.0019635134
0,6.5200644,195.76184,0.14707877,3.9621994,116.17506,14.245228,1771.4989,18.02329,31843.107,0.010385971,0.000586268,0.21102287,363.96347,0.000133944
0,7.725818,272.139,0.20446205,3.0437045,32.74305,238.62482,1620.0511,10.625845,14521.423,0.019579228,0.0013945084,0.37379014,685.9282,0.00043521496
0,7.2053895,316.81216,0.23802568,1.9082685,38.62284,108.72898,2612.3367,7.757325,17690.887,0.0040548956,0.00045419077,0.41290736,1143.5752,0.00017363195
0,6.967281,118.87228,0.0893105,12.957384,131.06612,45.135876,1200.4208,48.678436,56543.453,4.2706847,0.030130737,0.11588566,129.444,0.00067269814
0,7.319673,218.01428,0.16379735,35.285904,70.639366,370.6946,1429.6078,59.40721,13522.698,52.60106,0.18030456,0.35846832,524.0846,0.0029053804
0,7.51913,242.79414,0.18241483,4.71712,41.80691,416.81924,2965.514,14.173553,33767.09,4.469833,0.05789811,0.34264913,909.48285,0.0020876857
0,7.29524,214.06837,0.16083273,4.567304,57.192337,185.0589,799.4358,15.610067,11323.292,0.40498075,0.015898766,0.31175625,255.69725,0.0026187026
0,7.114927,170.11795,0.12781213,5.934821,82.30879,34.10279,1816.4523,23.153269,38659.81,0.014352434,0.0005879416,0.20860417,441.4005,0.0001095743
0,7.114323,285.81592,0.21473774,2.3121755,54.413975,120.53037,2722.2969,9.144253,27126.098,0.0041127964,0.00061788573,0.38224328,952.1835,0.0003068466
0,6.5336857,65.036064,0.048862558,33.93103,325.47034,1.8862145,108.700226,187.96318,19769.234,1.8615018,0.009909808,0.020127777,2.0451155,0.00023450327
0,6.93782,109.39369,0.0821891,14.372727,142.18858,12.604819,204.56573,66.818184,12756.112,8.925328,0.0442536,0.058841795,11.13838,0.0006801094
0,7.1827765,140.22615,0.10535398,9.0181675,95.41473,27.396748,844.51465,33.124718,28815.5,0.04132996,0.0015224984,0.17037772,124.58477,0.00037067747
0,7.477771,202.426,0.15208565,3.7231572,47.57551,65.89579,904.28326,17.204357,15641.625,0.02754316,0.0015517838,0.21382818,193.24939,0.00032364734
0,6.6514273,211.42525,0.15884691,3.8337545,97.175804,44.678177,2607.9587,15.483847,39775.152,0.00700412,0.0011960416,0.26252317,665.56213,0.0008921218
0,7.031748,250.0248,0.18784733,3.3044202,64.56123,61.03404,1346.6687,11.850489,15713.142,0.010697418,0.0011714573,0.35217512,470.9862,0.00049725955
0,7.2118793,226.38393,0.1700856,3.5683331,56.81668,51.404884,588.90607,14.872276,8243.42,0.04868961,0.002867669,0.24448699,147.93628,0.000679576
0,5.9746733,71.78888,0.05393605,28.560745,428.34335,0.7588279,49.758827,211.95868,9954.9,4.721687,0.021327758,0.0132996,0.72257686,0.00027248368
0,5.8888903,69.345604,0.05210038,27.60568,477.48233,1.2772634,126.74756,181.97371,22775.377,1.5699571,0.013248648,0.031028226,3.6501207,0.0007383472
0,7.1581483,285.08264,0.21418682,2.3990717,49.682194,75.37317,2466.2231,9.302029,22611.383,0.0042694528,0.0005624646,0.38149744,938.91455,0.0002814208
0,6.9685125,247.33508,0.18582651,3.4124515,67.25996,38.15499,1705.7513,12.439519,20740.541,0.007957435,0.0006823285,0.31929737,546.13855,0.00024942856
0,7.019722,289.0721,0.21718417,2.5574439,60.075882,163.87253,3345.2224,9.381668,32891.7,0.0042137504,0.00073561707,0.39045537,1205.5233,0.00039006086
0,7.062569,193.90608,0.14568451,5.5093956,76.84523,28.051115,1521.6326,19.910593,31738.13,0.013358979,0.0007157419,0.22602518,327.26633,0.00017582951
0,6.502821,77.859505,0.058496997,23.493631,263.59805,2.4052687,125.94741,139.29451,18787.365,1.0935779,0.008759958,0.02466896,2.703984,0.0002785505
0,6.472004,114.06236,0.08569674,11.74282,194.87228,4.180999,496.58078,54.35988,27157.023,0.11108882,0.002091504,0.07998784,37.181705,0.00019253333
0,6.31617,74.77761,0.056181524,26.649273,348.1345,2.7801042,103.83471,178.89632,19270.525,3.6922474,0.027868848,0.015068432,1.4903883,0.0005077382
0,6.0309925,158.95493,0.119425185,96.18957,325.4598,324.88483,580.40424,218.34937,5962.149,214.43175,0.4890436,0.21968962,196.95583,0.0028371094
0,6.728534,205.83246,0.15464497,4.120559,96.048836,20.4203,883.2171,16.268219,14262.645,0.019401092,0.0012877462,0.26247463,231.9157,0.0003875095
0,5.136422,62.586777,0.047022372,39.75703,821.78436,0.21659543,27.145756,304.0699,7950.6875,11.779829,0.038045954,0.012264612,0.30091485,0.0006033964
0,7.182468,361.8565,0.27186814,1.8966945,38.720512,115.86313,2056.163,6.825695,12491.393,0.004625093,0.0006977656,0.47433895,1016.1695,0.00035011044
0,6.7074747,284.79865,0.21397343,2.2771668,67.78437,34.434563,2385.118,9.670173,23825.125,0.004106411,0.00044942487,0.33265764,780.8674,0.0001567328
0,7.0481176,251.96469,0.1893048,2.7826002,58.887302,67.30288,2527.94,11.372652,32250.604,0.004345098,0.00046633434,0.31878105,712.7422,0.00017967113
1,7.412837,334.32983,0.25118694,1.8464348,37.94966,282.75146,3929.514,7.190834,31348.227,0.004082816,0.0011008355,0.45082518,1594.6902,0.0007256993
0,6.1313195,68.18257,0.051226575,31.345968,363.1052,1.7509733,165.21037,166.90834,29681.684,0.95577234,0.0063883965,0.024695149,3.5867643,0.00019454917
0,7.133212,233.38017,0.17534198,3.2653508,58.744553,47.214676,3961.8745,12.972953,47748.434,0.0036500539,0.00026446074,0.3007201,1248.841,7.609458e-05
0,6.373978,188.79564,0.14184496,98.424644,270.8362,569.9671,1088.4103,200.61533,7428.756,197.71815,0.4450414,0.31574756,547.37006,0.0019919781
0,6.7681713,229.29602,0.17227349,4.1117387,86.18558,28.551788,2040.3877,14.226146,28226.076,0.0073364186,0.00053192506,0.31374025,637.0117,0.00018490467
0,7.6033955,285.5199,0.21451533,23.09791,40.313297,333.32605,1411.4937,36.734035,10486.014,30.851004,0.1114928,0.4230837,629.2435,0.0020251584
0,6.937278,349.9076,0.26289076,1.7036726,47.578514,66.24317,4476.361,6.8963184,30284.81,0.0016420009,0.00023866522,0.43435082,1947.68,0.00010593736
0,6.1248603,69.070625,0.051893782,28.636126,421.37866,1.1690435,37.187077,185.0646,6870.822,5.3711004,0.032218803,0.020936057,0.6526916,0.0017149172
0,7.060813,304.51917,0.22878975,2.0125527,48.846733,69.01588,4123.481,8.290759,33524.85,0.0021533477,0.00026587132,0.3894374,1590.2059,0.00011110391
0,5.9065022,74.13298,0.055697206,25.742558,419.82193,0.84294134,244.142,143.42674,34648.133,0.5978825,0.0041529653,0.036212243,8.868931,0.00015555252
0,6.2346897,69.6882,0.052357778,28.684675,368.69498,1.1356708,132.70398,195.15477,25685.71,1.5137542,0.0077976272,0.020064106,2.7306542,0.00016753883
0,7.180467,275.015,0.20662285,2.779254,47.02855,84.58643,3655.8835,10.344853,41670.715,0.002800404,0.0003096449,0.35670322,1229.7759,0.000121447854
0,7.0885773,311.53192,0.23405854,1.945797,45.767845,94.86361,2368.6702,8.066867,18424.16,0.4202126,0.008086808,0.39041904,917.2204,0.0004241409
0,7.06388,263.19986,0.19774595,2.5614223,55.631104,69.277916,3714.0444,10.79414,36248.043,0.0033763812,0.00028871107,0.31719577,1282.5327,8.48684e-05
0,6.6727514,298.12247,0.22398382,2.280511,68.809166,37.883736,3077.281,9.042073,28963.371,0.0029296507,0.00034440748,0.3652193,1069.6698,0.000134296
0,6.704964,135.03456,0.10145346,10.312328,140.15552,11.800524,1107.2067,38.07438,39195.266,0.03768274,0.00094217627,0.13999476,164.242,0.00012880258
0,7.5460415,319.59955,0.24011987,2.4458191,35.50939,228.06609,1164.3065,8.38242,8707.885,0.025312174,0.00321448,0.44623178,598.72906,0.0012955777
0,7.368699,161.89706,0.12163567,9.224475,79.704735,55.73549,1003.82947,27.6867,28117.55,0.032727562,0.0015346665,0.24541141,238.17268,0.00043411562
0,7.329191,277.59805,0.20856352,2.4947062,47.686703,93.58282,2745.4072,9.928625,28346.8,0.003834263,0.00044191128,0.34930307,892.367,0.0001805922
0,7.3443656,312.51166,0.23479463,3.892942,46.442524,207.07048,2927.269,10.7250185,31213.133,0.0055650566,0.0010926756,0.45965025,1304.3447,0.0006504348
0,7.0009894,299.24042,0.22482376,2.1236537,55.637115,90.035866,4985.724,8.97145,46667.64,0.0018174234,0.00022727338,0.34967303,1656.5468,9.2747876e-05
0,7.19822,146.10143,0.10976817,13.985686,75.20286,62.425938,232.67844,38.3734,5653.5483,15.508556,0.10162075,0.19086525,42.86632,0.0045038457
0,7.075299,195.06612,0.14655606,7.7858486,71.384674,54.648636,1983.9767,22.462059,35939.375,0.014952334,0.0005594457,0.2532588,572.5628,0.00012288347
0,7.085031,155.19984,0.11660394,7.295066,92.30128,59.320175,2118.5432,26.540195,47905.54,0.015248142,0.0005210206,0.21200567,539.4785,9.381242e-05
0,7.1072173,250.29527,0.18805054,3.0412364,61.83246,108.25829,3574.7341,11.710744,37241.594,0.0038951884,0.00031025475,0.325049,1291.1921,9.278143e-05
0,6.8200827,85.98122,0.06459896,20.559753,202.13599,7.370055,235.71826,86.63186,17823.139,0.44898573,0.004742468,0.071119964,21.321663,0.00028717332
0,6.5456696,171.97371,0.12920639,5.2827253,127.73629,17.155962,1892.2217,22.104433,42678.242,0.011610283,0.0005623524,0.20479906,361.51816,0.00013963875
0,6.762402,78.78362,0.0591913,24.604492,230.57175,3.4985316,1096.3201,115.92111,124896.08,0.10826335,0.0009233438,0.040528193,47.76847,3.5561538e-05
0,6.717167,55.070625,0.041375376,47.40655,309.8505,3.078606,76.15477,217.38467,18307.277,2.7959561,0.017392747,0.029059397,1.7266568,0.000988208
0,6.308745,78.377914,0.058886483,25.994701,307.30655,1.7495621,307.7235,109.94215,32519.176,0.3753549,0.0033230458,0.051329672,16.500956,0.00016919948
0,7.347763,264.12396,0.19844024,3.7215202,44.6589,143.07622,2822.519,11.83396,26873.85,0.005758351,0.00042584882,0.37365085,1231.3456,0.00014248845
0,7.4408464,238.99098,0.17955746,3.98038,47.3997,122.41025,1429.4147,13.317055,21173.78,0.031618364,0.0022197608,0.34055838,426.91116,0.00063727377
0,4.143641,189.86401,0.14264764,47.156075,890.5928,0.3264093,27.749062,427.53793,11126.7705,16.681147,0.037503187,0.009247503,0.25603247,0.0003916326
1,7.488198,354.97446,0.26669756,2.1340625,34.142,337.51056,5048.255,7.2584524,42806.566,0.0021948894,0.0006479053,0.47212726,2068.49,0.00043677777
0,7.0551405,230.18558,0.17294183,3.3315048,65.01953,37.77854,1922.6823,13.312547,26545.02,0.00711276,0.00057503156,0.29304096,537.5218,0.00018614707
1,6.1438866,61.727272,0.046376612,39.205933,411.31705,2.8156548,142.09467,205.2885,32257.822,1.3837162,0.007809283,0.019753672,2.5322187,0.0001760137
0,7.4586363,273.864,0.20575808,3.0827422,41.10819,126.83909,1725.9376,10.681442,16757.57,0.025163408,0.002956316,0.37155107,671.46515,0.00086213875
0,7.161083,297.81143,0.22375013,2.1288548,47.232906,96.55308,2362.0557,8.960932,22894.316,0.0046858904,0.0005829291,0.35293657,767.897,0.00023438348
0,6.6570635,75.5725,0.05677874,29.43674,257.54544,7.7944784,134.0571,113.49436,16486.04,1.7062398,0.033897407,0.059746012,6.3465233,0.0021766315
0,7.314839,325.25543,0.24436924,2.7373295,41.380165,124.80803,2866.0503,8.673929,25112.473,0.0041390033,0.0012567689,0.45731893,1238.3597,0.0010400859
0,6.3677745,96.93238,0.072826736,17.860918,228.49661,9.927952,111.98197,80.34335,7684.774,20.268822,0.09256737,0.05821515,6.1472116,0.0014826562
0,6.6142178,194.19308,0.14590015,4.2244177,107.6296,13.595426,2078.1404,18.083395,37429.633,0.008881311,0.0004940084,0.22351037,472.6813,0.000110566616
0,5.974289,65.59504,0.049282525,33.342804,494.98648,0.53142285,36.26146,252.87679,9108.558,7.39555,0.029285071,0.010695082,0.37048334,0.00034044334
0,6.158636,79.96919,0.06008204,23.793095,340.56573,1.8614397,271.37866,118.70548,30583.16,0.4663229,0.003780684,0.034897827,10.119469,0.00012612717
0,6.274253,63.0571,0.04737573,54.138542,372.05185,4.9457107,77.15102,214.31029,20171.16,3.0798295,0.03015216,0.028138505,1.5387052,0.0012010405
0,6.8848224,197.04659,0.14804402,4.547137,89.84898,31.411852,3437.463,18.99399,63501.715,0.0057758633,0.00030130215,0.20423529,742.74506,5.9714053e-05
0,6.34641,62.203606,0.04673449,42.828114,342.35538,2.6521323,38.688206,188.5462,8640.448,5.466552,0.044145998,0.025815934,0.8019149,0.0014150438
0,7.523984,277.577,0.20854771,15.606721,41.26146,433.18253,2231.1082,27.144253,17808.951,20.58283,0.09491266,0.4152788,912.15375,0.0017449835
0,6.0187488,56.678436,0.04258335,46.14679,479.90158,2.4812298,20.202105,249.64313,5076.0264,55.56608,0.19899584,0.024130909,0.4626925,0.0028019422
0,6.599508,214.74905,0.16134414,3.2606454,95.63862,15.597272,1308.7859,16.260706,20810.203,0.013195541,0.0008013372,0.20273781,270.693,0.0001626104
0,7.1493034,424.90082,0.31923428,1.2652277,36.4861,148.54901,3319.8213,5.078137,17367.73,0.0018112113,0.000478228,0.53834033,1708.8783,0.0003202739
0,7.448449,243.83696,0.18319832,3.615722,43.48385,231.93304,2727.9526,12.924869,34370.156,2.1478443,0.034301803,0.3127222,778.45337,0.0011426269
0,7.0863295,220.13298,0.16538917,3.4684834,66.789635,43.306225,2573.2224,14.591285,37648.098,0.02538324,0.0034176093,0.26227894,651.47565,0.0006604656
0,6.167276,101.21638,0.076045364,13.6936,264.32834,3.452457,611.9587,68.89481,43434.176,0.110177815,0.0016852199,0.07522623,41.39759,0.00015678852
0,6.510408,87.704735,0.065893866,19.266375,255.11871,3.454735,285.29602,95.44478,28623.37,0.32478046,0.0037327085,0.047547173,11.296539,0.00025024763
0,6.126218,70.01127,0.052600503,29.69583,429.3907,1.00341,51.25244,247.09767,12556.985,5.3052707,0.026519604,0.011268547,0.57526577,0.0004850537
1,7.5461755,212.59428,0.15972523,4.9086733,45.25094,368.66644,8145.76,16.141998,152026.11,0.002080423,0.00015290143,0.31602144,2284.2776,5.264905e-05
0,7.2983346,232.40346,0.17460816,3.5975223,52.87378,75.007744,1721.3186,13.6356125,20604.02,0.0100706685,0.00071195606,0.29219365,551.0985,0.00022627032
1,7.4106736,191.12172,0.14359257,6.2095485,54.561234,53.181046,2259.5688,22.143501,56468.664,0.009547408,0.00049337,0.19795915,405.86343,0.00010598368
0,7.118729,299.53946,0.22504842,2.1218495,49.362133,93.7694,2454.2983,8.7280245,23236.35,0.0038501846,0.0005305794,0.37049857,841.667,0.0002309475
1,6.9333344,99.47032,0.074733526,22.841364,135.70023,13.9246855,590.574,94.65139,66096.26,0.1425896,0.0019051107,0.040981393,19.24641,0.00010636656
0,7.206228,123.87153,0.09306651,10.967066,106.4876,14.32918,165.46582,54.888805,9278.172,0.4616374,0.010314302,0.05791669,8.422023,0.0008153186
0,6.9054623,341.41022,0.25650656,1.7966268,51.072124,66.54013,2753.9226,7.0510893,19771.357,0.0026977006,0.0004176657,0.4441757,1200.7432,0.0002038406
0,7.1686997,279.82043,0.21023324,2.447577,49.180317,60.108902,3442.9602,9.775357,32524.322,0.0031097021,0.00031322788,0.35305464,1245.2606,0.00011054466
1,6.9136014,147.64613,0.11092872,8.07508,108.39895,11.20232,201.93689,44.95492,9227.924,0.2942786,0.0064891265,0.061349377,12.1731205,0.00045494144
0,5.624496,120.00225,0.09015947,75.92854,339.4553,35.464832,83.02404,237.43427,3577.7483,217.44887,0.47988242,0.054881237,7.338964,0.002103421
0,7.277836,176.57326,0.1326621,4.9879413,69.20436,30.026064,1756.8625,21.933132,38927.06,0.013112505,0.0006126649,0.1908743,334.54413,0.000121162
0,6.99823,325.849,0.24481517,1.6618474,49.223892,85.67253,1976.06,7.3951917,15962.441,0.004137085,0.0007279642,0.39640626,705.4227,0.0003639199
0,4.2348576,137.90308,0.10360862,47.86601,1005.3982,0.13197401,34.527424,414.0233,14747.336,11.676793,0.029483432,0.008687684,0.25639442,0.00030904784
0,5.672492,77.24493,0.05803526,22.79373,477.78738,0.6430521,201.83095,137.85199,27530.994,0.6955886,0.0050188694,0.03298783,6.575921,0.00017275417
0,7.19745,329.06912,0.24723451,1.947364,43.616077,153.26,2550.5063,7.4598045,20871.799,0.0035251065,0.00065687945,0.44310957,1004.6532,0.0003574999
0,7.290621,223.37115,0.16782205,3.646724,61.47483,113.224625,2516.9497,14.540195,31328.695,0.0073942468,0.0004634274,0.2686534,806.9243,0.000109575754
0,6.91383,186.8257,0.14036492,72.76069,154.40195,440.73782,1047.9474,132.19308,9728.935,127.36831,0.32655364,0.3207134,414.62427,0.0027295924
0,6.668803,59.35312,0.044592876,41.204857,316.73703,13.42572,180.03156,180.7145,33789.49,7.360115,0.054896936,0.05034231,6.769274,0.0015420443
0,6.9766254,215.83395,0.16215925,4.3792644,69.341095,32.145657,2853.184,17.013523,45089.21,0.006662456,0.00036655192,0.2273097,672.1816,8.084542e-05
0,6.835475,171.80692,0.12908107,5.111053,101.172806,16.965551,534.2802,24.17205,12012.728,0.052811623,0.0021163514,0.15934959,95.72116,0.00032188086
0,6.56003,101.52742,0.07627906,14.435878,205.13373,6.116056,830.9407,66.924866,52599.67,0.086046316,0.0012357534,0.0689218,65.5876,7.674898e-05
0,7.0587792,223.15778,0.16766174,3.5695412,64.609314,41.36712,3230.3494,13.943651,43080.008,0.004669012,0.00032564995,0.29418722,998.33215,9.2705035e-05
0,7.2260723,437.42075,0.32864067,1.1057175,30.272728,196.9522,2023.2141,4.716003,10018.337,0.009090814,0.0013434591,0.55165684,1082.0244,0.0006621119
0,6.5578814,142.92787,0.107383825,7.773418,145.5169,6.595667,193.55147,39.398197,7059.3804,0.24457979,0.006014868,0.086448036,17.169725,0.0006173677
0,7.405868,266.59277,0.2002951,2.9798307,46.963936,170.20018,2236.6575,10.947408,26501.465,0.008897421,0.0011143747,0.34624508,700.30347,0.00045197783
0,7.579435,276.66943,0.20786583,3.1224868,40.403458,378.02548,1255.6716,10.523666,7611.7515,0.056958273,0.0039895256,0.39673263,626.34814,0.0012185674
0,6.2597184,66.86777,0.050238743,45.07404,303.26898,3.082303,13.577761,221.21939,2548.643,115.04545,0.35872003,0.022667186,0.3541734,0.0036084785
