label,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,Mean,MeanAbsoluteDeviation,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance
0,856.0,1086.0,1259848000.0,3.9975147,120.0,9.372874,1644.0,966.2802,79.657845,954.0,382.0,1262.0,50.4953,972.9041,1.0483204,1259848000.0,0.08001813,12844.938
0,784.0,1143.0,1182416100.0,4.2710013,150.0,3.8417575,1392.0,932.3952,104.15815,911.0,633.0,759.0,66.46282,942.5321,1.0499716,1182416100.0,0.063086174,19005.979
0,0.0,1791.0,1896594200.0,4.9767804,1668.5,1.2621205,1976.0,928.9264,710.20197,1079.0,0.0,1976.0,682.4758,1193.7083,-0.110978805,1896594200.0,0.090018354,562035.1
0,252.0,1407.0,1191430900.0,5.8389087,851.5,1.625015,1797.0,835.1923,397.39853,840.0,94.0,1703.0,333.37595,946.1182,0.026158096,1191430900.0,0.019130586,197593.45
0,691.0,1388.0,1545126500.0,5.4293947,384.0,3.075268,1753.0,1039.7836,224.90369,1042.0,191.0,1562.0,157.00035,1077.4398,-0.46883923,1545126500.0,0.026995966,79726.49
0,733.0,1318.0,1507696800.0,5.133814,368.0,2.384212,1549.0,1039.5642,191.85367,1068.0,298.0,1251.0,145.3472,1064.3096,-0.2854307,1507696800.0,0.031848185,52061.06
0,0.0,1197.0,804976400.0,4.474721,1058.0,1.3704101,1427.0,599.8197,456.80005,629.0,0.0,1427.0,428.3072,777.6829,-0.06658708,804976400.0,0.12371293,245007.03
0,401.0,502.0,270281380.0,2.7496665,55.0,16.19621,548.0,448.15027,33.495308,448.0,76.0,472.0,22.988743,450.6289,-2.1437516,270281380.0,0.17703766,2227.743
0,303.0,560.0,253875490.0,3.7743843,182.5,1.7646745,660.0,425.2712,87.74531,415.0,258.0,402.0,72.40642,436.73837,0.23375276,253875490.0,0.07956316,9884.799
0,32.0,138.0,15149559.0,2.4204865,59.0,2.888182,182.0,97.9722,34.7273,113.0,0.0,182.0,24.451523,106.68687,-0.96112716,15149559.0,0.22377384,1783.5356
0,1265.0,1727.0,3116168700.0,4.8314605,217.5,5.6310825,1892.0,1517.4432,145.62569,1547.0,453.0,1439.0,92.58131,1530.1057,-1.2706621,3116168700.0,0.043509085,38589.49
0,196.0,278.0,78998184.0,2.4611084,40.0,5.636594,321.0,240.75131,27.369938,249.0,89.0,232.0,16.81039,243.62369,-1.3875005,78998184.0,0.23094152,1391.3079
0,253.0,430.0,171914720.0,3.3265843,72.5,3.2692184,501.0,353.43277,50.257755,363.0,138.0,363.0,33.7459,359.39124,-0.64546716,171914720.0,0.12178469,4247.3545
0,0.0,107.0,3948590.0,1.9734412,62.0,2.347874,138.0,35.05184,35.61252,20.0,0.0,138.0,27.637077,54.466816,0.8759499,3948590.0,0.34382164,1738.0026
1,1210.0,1713.0,2915047700.0,4.979779,261.0,3.4100366,2006.0,1466.6161,155.34,1469.0,721.0,1285.0,107.33256,1479.9049,-0.3699057,2915047700.0,0.03724794,39155.67
0,558.0,1853.0,3034607900.0,5.6116667,463.0,4.6066413,2063.0,1431.7228,356.3086,1598.0,0.0,2063.0,213.89133,1509.949,-1.5304327,3034607900.0,0.025803797,230115.73
0,102.0,146.0,21791244.0,1.4662021,22.0,4.5720906,163.0,126.62359,14.247154,131.0,53.0,110.0,9.96931,127.953445,-1.2129387,21791244.0,0.45256642,338.55026
0,1067.0,1524.0,2068624400.0,4.3806643,212.5,2.9565885,1786.0,1234.7175,139.91418,1170.0,954.0,832.0,96.414894,1246.6708,1.024054,2068624400.0,0.063342445,29660.826
0,226.0,1992.0,2712143000.0,6.151435,680.0,2.4592311,2368.0,1297.3351,473.60382,1405.0,85.0,2283.0,340.69437,1427.471,-0.6078447,2712143000.0,0.0161321,354594.97
0,740.0,1903.0,3016395500.0,5.8991017,496.0,3.9967372,2197.0,1436.2322,341.1675,1527.0,0.0,2197.0,214.99458,1505.4111,-1.1647158,3016395500.0,0.020367913,203499.8
0,0.0,1437.0,1262938400.0,4.4413085,1309.0,1.399626,1715.0,769.3569,545.9458,936.0,0.0,1715.0,530.3696,974.0966,-0.27845475,1262938400.0,0.12641111,356954.25
0,221.0,291.0,87672540.0,2.2127635,38.0,4.2401977,325.0,255.07588,21.985802,256.0,123.0,202.0,15.324098,256.65088,-0.6763215,87672540.0,0.25477475,805.97394
0,0.0,169.0,12908774.0,2.7728922,133.0,2.1199942,268.0,68.18332,62.625755,45.0,0.0,268.0,51.598076,98.48123,0.63805413,12908774.0,0.21176973,5049.588
0,902.0,1439.0,2013992200.0,4.9322133,285.0,2.8149223,1664.0,1212.4268,170.83159,1266.0,495.0,1169.0,122.687256,1230.0984,-0.6947301,2013992200.0,0.038445756,43163.496
0,179.0,1017.0,681593700.0,5.2959223,618.5,1.6492018,1260.0,639.982,283.8208,672.0,59.0,1201.0,238.07362,715.60565,-0.22126193,681593700.0,0.02951352,102514.516
0,101.0,403.0,113205560.0,3.9674528,142.0,2.5010848,490.0,271.4628,85.5257,286.0,30.0,460.0,61.117657,291.6385,-0.50606894,113205560.0,0.071389586,11360.958
0,956.0,1447.0,2088993800.0,4.8184137,191.0,6.245938,1712.0,1233.7566,150.53242,1265.0,207.0,1505.0,85.06009,1252.7937,-1.5699666,2088993800.0,0.047073174,47336.64
0,602.0,849.0,667932400.0,3.7467015,139.0,2.7239373,1011.0,701.9744,78.5873,673.0,476.0,535.0,56.948772,708.3978,0.76116854,667932400.0,0.091034405,9059.373
0,891.0,1093.0,1305471400.0,3.6930137,102.0,3.1053352,1266.0,987.2322,62.19321,983.0,730.0,536.0,42.961506,990.3635,0.23536354,1305471400.0,0.0908978,6192.5913
0,0.0,1166.0,666897500.0,3.6422806,1087.0,1.2891717,1295.0,492.8783,477.48486,332.0,0.0,1295.0,437.7171,707.8488,0.27649024,666897500.0,0.22242926,258120.94
0,0.0,125.0,10963763.0,2.3907733,65.5,2.1788626,203.0,78.89181,38.004448,95.0,0.0,203.0,37.430916,90.759224,-0.68294513,10963763.0,0.22065116,2013.3196
0,181.0,292.0,86322200.0,2.491089,42.0,4.331568,329.0,250.9752,32.37599,264.0,96.0,233.0,20.390259,254.66673,-1.3734325,86322200.0,0.2305035,1866.5936
0,0.0,1154.0,726210370.0,4.0615835,1063.0,1.2220385,1346.0,544.62286,474.64658,525.0,0.0,1346.0,448.65848,738.65594,0.04177865,726210370.0,0.16771254,248998.56
0,80.0,116.0,13520885.0,1.5125324,16.0,8.051704,145.0,99.16078,12.178923,102.0,9.0,136.0,6.892818,100.78909,-1.7158976,13520885.0,0.4308206,325.58047
0,634.0,1124.0,1064245500.0,4.8472495,328.5,2.8623466,1299.0,872.1247,167.54987,877.0,110.0,1189.0,131.76012,894.1943,-0.33424097,1064245500.0,0.038444627,38981.89
0,372.0,444.0,221201260.0,2.381237,32.5,9.154821,523.0,406.24417,23.423086,406.0,189.0,334.0,14.267722,407.66626,-1.0687491,221201260.0,0.25220865,1157.4558
0,907.0,1527.0,2027258400.0,5.263306,284.0,3.5225272,1917.0,1208.257,187.88487,1200.0,410.0,1507.0,117.57928,1234.1431,-0.14582491,2027258400.0,0.03320292,63224.387
0,804.0,2267.0,3113878500.0,6.0463552,618.0,2.5275517,2664.0,1441.2765,410.7733,1309.0,531.0,2133.0,285.0516,1529.5433,0.5464473,3113878500.0,0.020245986,262225.06
0,433.0,1324.0,1445560800.0,5.4011574,409.5,2.6322627,1889.0,990.7468,263.3095,1094.0,161.0,1728.0,187.0383,1042.1475,-0.76391953,1445560800.0,0.03007009,104492.01
1,309.0,550.0,246802900.0,3.8288813,142.0,2.6181538,600.0,420.2577,78.09617,409.0,100.0,500.0,58.45384,430.61197,-0.20857286,246802900.0,0.08185042,8810.136
0,0.0,696.0,282509950.0,2.6564786,661.5,1.065835,762.0,325.41397,322.7246,439.0,0.0,762.0,310.90314,460.71024,0.0407636,282509950.0,0.27837202,106359.664
0,0.0,274.0,23632604.0,2.7675722,140.0,2.8764858,481.0,79.01503,90.37326,25.0,0.0,481.0,64.46966,133.24986,1.1371022,23632604.0,0.27503598,11512.15
0,948.0,1792.0,2930114800.0,5.551862,387.5,3.385799,2130.0,1447.4644,252.10709,1503.0,410.0,1720.0,166.74557,1483.7246,-0.8545817,2930114800.0,0.026643734,106285.68
1,1010.0,3032.0,5494090000.0,6.330157,1523.5,1.5658263,3290.0,1871.7393,719.57965,1591.0,799.0,2491.0,620.91345,2031.6967,0.38108334,5494090000.0,0.015096855,624383.25
0,860.0,1363.0,1749783300.0,4.9969983,283.0,7.344518,1585.0,1123.9211,170.17226,1160.0,0.0,1585.0,115.52808,1146.5767,-1.4339331,1749783300.0,0.036741044,51439.387
0,828.0,1205.0,1381984000.0,4.4652195,237.5,2.1600904,1389.0,1008.8625,122.42419,1008.0,525.0,864.0,95.4075,1018.97253,0.07860008,1381984000.0,0.04932091,20501.445
0,725.0,1386.0,1823780400.0,4.967519,274.0,6.526665,1584.0,1118.5177,238.72116,1239.0,0.0,1584.0,120.98845,1170.5696,-2.0075884,1823780400.0,0.04293558,119151.445
0,1237.0,1818.0,3010418200.0,4.9498477,336.5,2.429066,2078.0,1488.1667,181.70738,1443.0,900.0,1178.0,136.61925,1503.9188,0.57139045,3010418200.0,0.036654115,47131.395
0,128.0,181.0,33169660.0,1.7685727,34.0,1.8649745,195.0,156.60782,17.382774,159.0,112.0,83.0,14.3436985,157.86342,-0.22587128,33169660.0,0.3155426,394.84995
0,516.0,680.0,459337540.0,3.2509775,88.0,2.6192448,768.0,584.2171,50.76087,570.0,424.0,344.0,37.043255,587.4581,0.5217861,459337540.0,0.12440723,3797.423
0,698.0,2195.0,4212747000.0,5.512757,414.0,5.0816536,2507.0,1670.257,426.86395,1836.0,0.0,2507.0,218.77228,1779.0726,-1.7019582,4212747000.0,0.028989688,375340.97
0,957.0,1275.0,1664609500.0,4.4200845,154.0,6.1494837,1492.0,1109.523,102.39462,1114.0,297.0,1195.0,65.12814,1118.3228,-0.8777135,1664609500.0,0.05894632,19604.666
0,273.0,1456.0,1375599500.0,5.8119745,883.0,1.5706887,1749.0,907.9985,412.79346,942.0,0.0,1749.0,349.31488,1016.6161,-0.11926418,1375599500.0,0.019839564,209046.94
0,307.0,360.0,148111710.0,1.829213,31.0,3.6527634,417.0,332.867,17.478655,331.0,280.0,137.0,12.724388,333.58435,0.71250355,148111710.0,0.32551122,478.0657
0,233.0,1224.0,1321437600.0,5.033895,235.0,3.1464698,1747.0,930.03,279.41043,1064.0,56.0,1691.0,180.27353,996.40137,-1.1710898,1321437600.0,0.04396405,127859.75
0,256.0,336.0,119955704.0,2.5755248,35.0,6.6884365,455.0,297.19833,28.217932,301.0,121.0,334.0,15.193218,300.20743,-1.0292349,119955704.0,0.23327845,1797.639
0,130.0,227.0,45530772.0,2.5260472,34.0,3.6234226,279.0,181.36363,26.458166,182.0,62.0,217.0,15.955898,184.95389,-0.32833773,45530772.0,0.2257732,1315.1736
0,641.0,1266.0,1306221000.0,5.2496095,334.0,2.6239474,1572.0,961.31555,193.79622,982.0,144.0,1428.0,138.6787,990.6479,-0.15963851,1306221000.0,0.030128796,57255.62
1,489.0,616.0,421871940.0,2.9656265,60.5,4.239261,651.0,560.6567,39.443275,570.0,329.0,322.0,26.1835,562.9908,-1.0021752,421871940.0,0.15387502,2622.762
0,271.0,517.0,235191870.0,3.8964539,117.0,3.2692282,608.0,409.10367,75.16444,418.0,91.0,517.0,50.882877,420.36072,-0.68430364,235191870.0,0.07995378,9337.307
1,0.0,2810.0,3689435400.0,5.6204085,2359.5,1.4993116,3218.0,1231.8167,1022.63727,949.0,0.0,3218.0,909.4974,1664.9106,0.28134662,3689435400.0,0.09358131,1254555.1
0,84.0,1117.0,780094340.0,5.326827,756.0,1.6447076,1270.0,655.34937,352.4323,720.0,0.0,1270.0,295.06012,765.56934,-0.31313097,780094340.0,0.031210328,156613.62
0,110.0,180.0,31223426.0,2.1824284,29.0,8.440627,248.0,147.24268,26.942234,158.0,0.0,248.0,13.165377,153.16208,-2.2372708,31223426.0,0.29248723,1778.2168
0,849.0,1341.0,1594876700.0,4.9693623,225.5,5.036955,1762.0,1069.8121,161.82648,1064.0,199.0,1563.0,95.66314,1094.6481,-0.8664196,1594876700.0,0.043297973,53756.39
0,241.0,1469.0,1501233800.0,5.768694,875.0,1.7156376,1790.0,945.81067,436.90662,1155.0,0.0,1790.0,363.98126,1062.026,-0.4114198,1501233800.0,0.021687653,233341.38
0,0.0,1581.4077,1782758900.0,4.709845,1520.1012,1.5731138,1731.6997,960.3176,590.94714,1303.6666,0.0,1731.6997,591.7039,1157.3302,-0.53451717,1782758900.0,0.085483365,417203.12
0,1067.0,1587.0,2340693200.0,4.986524,281.5,3.3040588,1821.0,1310.2291,164.477,1308.0,532.0,1289.0,118.07363,1326.1212,-0.18054403,2340693200.0,0.036225114,41896.98
0,192.0,259.0,69640376.0,2.1604528,34.0,3.0638955,306.0,227.23592,20.759768,229.0,144.0,162.0,14.419292,228.73969,-0.20734875,69640376.0,0.26399824,685.6859
0,98.0,166.0,25409316.0,2.1380272,29.0,5.519287,195.0,134.84448,21.468128,140.0,16.0,179.0,12.6744175,138.168,-1.4272491,25409316.0,0.29422018,907.362
0,0.0,1553.0,1509494900.0,4.953499,1421.0,1.4671586,1862.0,860.62286,573.4936,1085.0,0.0,1862.0,555.49786,1064.9441,-0.31347886,1509494900.0,0.08776836,393434.16
0,0.0,135.0,11226503.0,1.9384122,127.0,1.1714424,154.0,69.09166,58.23001,99.0,0.0,154.0,57.13225,91.84029,-0.17473279,11226503.0,0.30229893,3660.9802
0,334.0,545.0,220663740.0,3.010984,74.0,3.7983959,638.0,399.17056,62.936577,364.0,309.0,329.0,39.764553,407.17065,1.4129808,220663740.0,0.17919846,6450.813
0,654.0,1114.0,1011765060.0,4.70852,271.0,2.2533882,1320.0,854.4493,145.92543,826.0,437.0,883.0,111.17304,871.86816,0.39067468,1011765060.0,0.042950258,30070.494
1,0.0,2337.0,3666354400.0,5.575246,1732.0,1.4588497,2550.0,1387.1338,845.7374,1597.0,0.0,2550.0,823.79517,1659.6947,-0.3099739,3666354400.0,0.042863328,830446.4
0,651.0,1253.0,1420725500.0,4.8958206,150.0,5.5808845,2017.0,997.9842,169.3372,1030.0,94.0,1923.0,73.715904,1033.1564,-1.0271773,1420725500.0,0.052734848,71439.555
0,722.0,1047.0,1066665400.0,4.4227695,168.0,5.5901737,1197.0,883.94965,105.72516,897.0,191.0,1006.0,69.322784,895.2103,-1.0121928,1066665400.0,0.057170484,20034.504
0,252.0,1121.0,607308500.0,4.371511,92.0,8.702692,2476.0,499.5094,287.30792,349.0,134.0,2342.0,73.14462,675.48486,2.595992,607308500.0,0.08645652,206770.2
0,913.0,1369.0,1800091000.0,4.7535334,262.5,2.3140779,1578.0,1150.2592,144.08104,1162.0,483.0,1095.0,109.26475,1162.9424,-0.120826,1800091000.0,0.04039658,29338.777
0,126.0,175.0,29155666.0,1.6118344,24.0,3.1140635,212.0,146.82794,14.789663,143.0,101.0,111.0,10.282695,148.00366,0.69735575,29155666.0,0.40216452,346.6368
0,0.0,125.0,13371975.0,1.9190211,33.0,3.2717555,152.0,90.55372,33.670925,108.0,0.0,152.0,34.679565,100.232544,-1.329647,13371975.0,0.36055717,1846.5867
0,0.0,1413.0,938958850.0,4.317327,1277.5,1.3748342,1720.0,581.7851,567.5628,299.0,0.0,1720.0,506.30057,839.9129,0.36787134,938958850.0,0.17156452,366979.78
0,1231.0,1585.0,2673774800.0,4.6263847,151.0,8.705406,1911.0,1401.2653,135.50363,1437.0,426.0,1485.0,66.67224,1417.3379,-2.0473928,2673774800.0,0.056611653,45302.46
0,0.0,994.0,788893600.0,4.756793,405.0,3.217773,1157.0,705.5612,248.11597,805.0,0.0,1157.0,247.45341,769.87494,-1.111553,788893600.0,0.046925284,94890.766
0,301.0,1283.0,1322922200.0,5.4197936,497.0,2.4394724,1505.0,930.8422,297.01483,1062.0,111.0,1394.0,218.57219,996.96094,-0.82920027,1322922200.0,0.028914047,127463.805
0,558.0,831.0,678588400.0,4.163062,145.0,5.5820374,940.0,701.9557,97.20063,732.0,163.0,777.0,60.089672,714.0263,-1.3769363,678588400.0,0.0716865,17091.764
0,233.0,1591.0,1931082400.0,5.7026305,840.0,2.1233494,1867.0,1094.7325,426.66974,1278.0,38.0,1829.0,331.73557,1204.5127,-0.7708872,1931082400.0,0.02317222,252411.47
0,1237.0,1727.0,2941226800.0,4.868007,297.5,2.4664385,1957.0,1474.6597,157.23253,1469.0,807.0,1150.0,120.48974,1486.5353,-0.02193904,2941226800.0,0.037565175,35166.152
0,0.0,1087.0,700185900.0,4.713812,979.5,1.334646,1327.0,569.30426,421.3687,743.0,0.0,1327.0,404.38437,725.2999,-0.16084287,700185900.0,0.08628718,201952.66
0,120.0,150.0,24297204.0,1.1543405,15.0,2.9350111,172.0,134.61533,9.186327,135.0,101.0,71.0,6.4622316,135.1105,0.16057229,24297204.0,0.5425661,133.56201
0,1068.0,1568.0,2368808000.0,4.7641077,355.0,1.7113985,1727.0,1319.9774,172.33253,1328.0,907.0,820.0,142.51959,1334.0616,-0.01614543,2368808000.0,0.040185463,37379.95
1,146.0,218.0,47861268.0,2.0609615,38.0,2.3911562,235.0,187.87303,20.952604,194.0,122.0,113.0,15.272095,189.62827,-0.6050175,47861268.0,0.27207023,662.6052
0,863.0,1217.0,1486996500.0,4.5246587,181.0,6.239664,1387.0,1045.2006,116.70619,1062.0,248.0,1139.0,76.553,1056.978,-1.2808028,1486996500.0,0.053297065,24758.125
0,729.0,971.0,973671200.0,3.9775326,134.0,3.6818304,1266.0,849.67316,77.723274,845.0,581.0,685.0,54.83835,855.29736,0.35268688,973671200.0,0.0743892,9589.031
0,848.0,1434.0,1998395800.0,5.040182,198.0,4.733872,1881.0,1201.0541,171.01004,1238.0,306.0,1575.0,95.14328,1225.3262,-1.092154,1998395800.0,0.042083226,58893.41
0,866.0,1086.0,1250876400.0,3.8831785,103.0,8.631662,1291.0,964.35614,70.85069,958.0,304.0,987.0,45.60858,969.43384,-0.9323597,1250876400.0,0.08601397,9819.275
0,785.0,983.0,1043958900.0,3.7200882,113.0,5.562479,1119.0,881.0571,67.937965,892.0,468.0,651.0,45.42524,885.63074,-1.1798136,1043958900.0,0.09074878,8080.1694
0,1130.0,1676.0,2676618500.0,5.058721,350.5,3.9967458,1953.0,1400.3396,184.96211,1419.0,278.0,1675.0,140.63159,1418.0913,-0.5046266,2676618500.0,0.03406995,50032.074
0,603.0,1349.0,1469908600.0,5.1521473,276.0,3.8804123,1517.0,1014.4425,199.1869,1024.0,152.0,1365.0,121.522026,1050.8873,-0.90698683,1469908600.0,0.03504649,75270.45
0,1168.0,1752.0,2732074200.0,5.0397964,331.0,2.5803378,2076.0,1414.6859,187.28627,1355.0,874.0,1202.0,136.17163,1432.7064,0.61559534,2732074200.0,0.036668792,51311.46
0,28.0,165.0,20829312.0,2.7088175,74.5,2.2427285,190.0,114.62284,42.915062,135.0,3.0,187.0,33.40585,125.09744,-0.7387607,20829312.0,0.18113235,2510.974
0,845.0,1224.0,1413043500.0,4.555504,243.5,3.658581,1408.0,1018.278,129.73618,1010.0,253.0,1155.0,98.41466,1030.3594,-0.34237415,1413043500.0,0.048836593,24750.396
0,366.0,410.0,200687460.0,1.6089942,24.0,120.63983,441.0,387.22314,14.909464,388.0,0.0,441.0,10.050024,388.3033,-8.931648,200687460.0,0.37457305,837.69403
0,0.0,246.0,40588664.0,2.5168953,232.0,1.3463904,286.0,138.25395,99.90572,191.0,0.0,286.0,100.025154,174.62779,-0.40374643,40588664.0,0.22304228,11380.711
0,809.0,1057.0,1211406600.0,4.1243343,105.5,7.522321,1562.0,944.15027,87.535805,942.0,372.0,1190.0,46.446285,954.0166,0.71659666,1211406600.0,0.08079597,18727.955
0,125.0,153.0,25889732.0,1.0829551,15.0,4.2044187,177.0,139.03682,8.558928,140.0,81.0,96.0,6.1826544,139.46806,-0.47508323,25889732.0,0.5947235,120.10308
0,229.0,359.0,123668070.0,3.0322986,70.0,3.3983812,411.0,300.3193,41.82257,311.0,84.0,327.0,29.399261,304.8174,-0.7536492,123668070.0,0.14419882,2721.9634
0,672.0,957.0,895372740.0,4.262993,144.0,7.1690326,1117.0,808.02856,98.258736,823.0,150.0,967.0,59.463825,820.187,-1.5689639,895372740.0,0.06548293,19796.639
0,623.0,1257.0,1440886900.0,5.0530157,277.0,5.1067543,1417.0,1006.35986,198.87035,1079.0,0.0,1417.0,125.10664,1040.4613,-1.4527091,1440886900.0,0.038319312,69799.49
0,681.0,1373.0,1782282800.0,5.0236106,224.5,4.92225,1597.0,1124.5042,197.66621,1199.0,180.0,1417.0,113.48015,1157.1757,-1.5244737,1782282800.0,0.041171037,74545.91
0,0.0,1220.0,812336800.0,4.269253,1096.0,1.2203608,1398.0,578.6649,502.416,585.0,0.0,1398.0,473.67422,781.2302,0.026801342,812336800.0,0.14892346,275467.53
0,119.0,765.0,289276770.0,4.8776603,462.5,1.7591221,923.0,395.61456,217.99399,327.0,63.0,860.0,180.22694,466.19513,0.44583833,289276770.0,0.03856768,60827.016
1,770.0,1167.0,1282886000.0,4.412346,244.0,1.9052936,1258.0,970.9962,124.13142,967.0,660.0,598.0,98.1362,981.7593,-0.06479513,1282886000.0,0.04945864,21017.541
0,54.0,159.0,19566380.0,2.558387,65.0,2.2271523,197.0,114.40646,34.557842,126.0,0.0,197.0,26.883484,121.24567,-0.5420555,19566380.0,0.19122739,1611.6732
0,510.0,878.0,637605570.0,4.2715454,165.0,2.6693478,1046.0,679.4936,104.28688,654.0,365.0,681.0,71.47671,692.12897,0.32123715,637605570.0,0.065453574,17330.906
0,1089.0,1350.0,1974478600.0,4.162813,132.0,7.549237,1570.0,1211.9872,86.66571,1219.0,422.0,1148.0,55.10146,1217.9717,-1.1804651,1974478600.0,0.07022563,14541.939
0,868.0,1243.0,1449900700.0,4.5945983,210.0,4.2461405,1468.0,1031.8309,123.63207,1016.0,271.0,1197.0,87.085106,1043.7106,-0.29207674,1449900700.0,0.049135763,24656.703
0,458.0,1283.0,1342251900.0,5.379734,320.5,3.1271274,1597.0,959.2134,230.11595,1023.0,106.0,1491.0,153.39928,1004.21796,-0.8386474,1342251900.0,0.029509004,88363.47
0,873.0,1289.0,1582489000.0,4.6681046,238.0,3.0011244,1509.0,1078.4644,131.49161,1075.0,400.0,1109.0,97.20986,1090.3887,-0.14568497,1582489000.0,0.044076946,25862.068
0,322.0,562.0,272703000.0,3.8328893,154.0,2.109675,695.0,443.1435,78.705795,448.0,242.0,453.0,61.48655,452.64313,0.11822839,272703000.0,0.07645969,8509.651
0,1038.0,1605.0,2429160700.0,5.089506,238.5,4.3360863,1908.0,1331.4432,167.96584,1342.0,489.0,1419.0,103.719925,1350.9495,-0.77831316,2429160700.0,0.03734503,52323.19
0,0.0,231.0,25761968.0,3.2163393,201.0,1.5799373,295.0,105.571,81.791084,80.0,0.0,295.0,71.922195,139.12349,0.2892165,25761968.0,0.13092239,8210.111
0,0.0,415.0,121212776.0,3.0293217,369.0,1.5909466,605.0,237.61383,170.03316,332.0,0.0,605.0,164.84096,301.77634,-0.2650625,121212776.0,0.19282034,34608.625
0,377.0,1185.0,1033594750.0,4.839547,123.5,5.713267,2082.0,824.82947,192.30453,797.0,178.0,1904.0,82.34217,881.2236,1.0155194,1033594750.0,0.06602369,96211.4
0,1200.0,1639.0,2582730200.0,4.8092985,213.0,5.6719975,1882.0,1378.7897,145.2736,1365.0,295.0,1587.0,92.8674,1392.998,-0.7555683,2582730200.0,0.04676836,39382.66
0,271.0,346.0,126430104.0,2.3550339,36.0,4.6577744,392.0,306.52667,24.00833,308.0,175.0,217.0,15.603873,308.20255,-0.71885365,126430104.0,0.24073403,1030.2073
0,109.0,158.0,26300416.0,1.626136,15.0,6.629556,180.0,139.02554,14.166609,144.0,39.0,141.0,7.5479918,140.56989,-1.8055449,26300416.0,0.4052714,431.7905
0,0.0,975.0,599872700.0,4.597143,793.0,1.4648261,1126.0,545.7122,357.72324,677.0,0.0,1126.0,348.0313,671.3369,-0.3078643,599872700.0,0.081922665,152891.39
0,141.0,230.0,41884270.0,2.3597176,32.0,5.790791,328.0,173.02179,27.561853,162.0,83.0,245.0,14.903225,177.39299,1.644452,41884270.0,0.26952446,1531.7343
0,138.0,585.0,292260400.0,4.291547,197.5,2.8359118,824.0,437.3779,135.74709,502.0,43.0,781.0,92.5509,468.59317,-0.80243635,292260400.0,0.075756356,28280.133
0,108.0,131.0,19117344.0,0.9906682,12.0,3.569842,152.0,119.49662,7.1377673,119.0,83.0,69.0,5.0875525,119.84634,-0.07623509,19117344.0,0.5656475,83.70153
0,141.0,291.0,85003270.0,2.497378,50.0,6.6010036,317.0,241.67769,53.91318,274.0,0.0,317.0,28.41437,252.7137,-2.0529873,85003270.0,0.26695383,5456.1133
0,587.0,1204.0,1368186600.0,4.9566555,195.0,4.8434954,1720.0,983.07135,172.86923,1033.0,172.0,1548.0,91.25992,1013.8732,-1.1216995,1368186600.0,0.045741014,61509.57
0,348.0,1121.0,1004730800.0,5.206571,368.0,2.6463835,1298.0,823.4651,225.0345,902.0,113.0,1185.0,159.6413,868.83203,-0.8033873,1004730800.0,0.032222994,76774.41
0,114.0,751.0,284828260.0,5.0671663,306.5,4.1792417,1309.0,383.33658,200.15569,320.0,46.0,1263.0,132.74039,462.59668,1.2338332,284828260.0,0.03619802,67048.75
0,196.0,226.0,58889724.0,1.2292209,17.0,8.233622,247.0,209.92412,9.947761,209.0,127.0,120.0,7.0325627,210.3443,-1.1073993,58889724.0,0.5449516,176.58704
0,104.0,129.0,18146066.0,1.1059295,12.0,11.001351,159.0,116.084145,8.453939,117.0,36.0,123.0,5.271706,116.762184,-1.7589377,18146066.0,0.5859911,157.87872
0,66.0,184.0,27530512.0,2.7167265,61.0,2.703598,222.0,136.76108,36.452652,150.0,15.0,207.0,26.386793,143.81961,-0.7800228,27530512.0,0.1820434,1980.4884
0,596.0,923.0,801020860.0,4.3416023,154.5,3.0144224,1093.0,765.44556,98.76054,770.0,373.0,720.0,67.422966,775.76984,-0.20560744,801020860.0,0.05845184,15911.966
0,90.0,122.0,15351802.0,1.3349507,17.0,4.1895266,150.0,106.539444,10.498074,107.0,38.0,112.0,7.1244864,107.39663,-0.42689553,15351802.0,0.47917908,183.38293
0,314.0,1493.0,1439734300.0,5.9386005,701.5,1.9381299,1823.0,948.07135,365.73334,990.0,118.0,1705.0,285.73682,1040.045,-0.18198751,1439734300.0,0.017042032,182854.33
0,812.0,1296.0,1628927900.0,4.72431,141.0,7.2671633,1603.0,1073.9121,164.27869,1123.0,93.0,1510.0,66.4076,1106.272,-1.9421235,1628927900.0,0.057458367,70550.39
0,914.0,1330.0,1633494500.0,4.636666,242.0,2.4388428,1546.0,1096.0293,133.95674,1068.0,728.0,818.0,99.20831,1107.8215,0.40161934,1633494500.0,0.04645564,25988.406
0,917.0,1330.0,1597390300.0,4.3983707,253.0,2.4304874,1533.0,1083.8309,136.41467,1025.0,817.0,716.0,103.86029,1095.5104,0.7234072,1597390300.0,0.057543036,25453.42
0,242.0,904.0,686801400.0,4.878417,270.0,3.3004332,1116.0,676.1157,190.97807,756.0,0.0,1116.0,125.98152,718.3342,-1.1065339,686801400.0,0.043675043,58871.64
0,522.0,877.0,706551360.0,4.460026,136.5,5.5374503,1218.0,710.722,109.938126,727.0,105.0,1113.0,60.590847,728.58936,-1.0226029,706551360.0,0.062286876,25716.71
0,93.0,318.0,79702180.0,3.538944,142.0,2.1933582,361.0,228.33809,76.06197,262.0,17.0,344.0,59.276196,244.70682,-0.662173,79702180.0,0.104231805,7743.142
