label,Busyness,Coarseness,Complexity,Contrast,Strength
0,0.07346818,0.008550365,1350.5093,0.15431379,4.39569
0,2.8640563,0.0035474144,68.715256,0.38189244,0.3614332
0,0.2206125,0.006416117,377.4184,0.09669638,1.1851172
0,0.057334576,0.0062932083,8591.339,0.44976637,8.829979
0,0.48845154,0.0022097554,7005.8423,0.69741416,32.216408
0,0.018889807,0.008028129,10435.33,0.2461774,33.506298
0,0.025781663,0.011918632,1604.8864,0.052166644,14.766597
0,0.048063025,0.006604772,4596.186,0.15727726,8.826779
0,0.07662747,0.0065420815,7738.4497,0.5827169,9.217524
0,0.059511553,0.013465737,556.21246,0.07256233,6.7114816
0,1.1086671,0.008003605,8.034568,0.022252867,0.14525744
0,1.7505322,0.0058094454,7.1092386,0.026938284,0.066783935
0,0.071606725,0.007540869,706.9461,0.06846571,2.8026996
0,2.7827437,0.0070563103,6.647293,0.016642291,0.33954886
0,0.026785724,0.01034071,3030.597,0.114700854,23.610548
0,0.33301634,0.006042648,429.97195,0.11849973,1.4985577
0,0.11791432,0.010313067,462.857,0.15218025,3.1382794
1,0.43189615,0.0014363963,7231.525,1.0178268,19.549042
0,0.08895808,0.0047489395,13316.032,0.55139846,31.334784
0,1.5523509,0.008814554,16.106947,0.062047087,0.40323848
1,0.024214527,0.01368962,995.3375,0.100272916,7.893517
0,1.0845567,0.009278917,29.111502,0.033657737,0.4812114
0,0.28684825,0.0015266036,11872.329,1.3114465,20.241245
0,2.2244074,0.007247773,5.611241,0.0154560525,0.099770464
0,1.7322725,0.0076023554,3.2168233,0.00828793,0.113411576
0,0.03745635,0.007819399,4732.6787,0.14912245,10.911377
0,0.1303176,0.0025946253,19221.766,1.4722719,14.332553
1,1.6294595,0.014482895,16.093657,0.05329185,0.46468621
0,0.042591933,0.011852413,2616.9746,0.1306634,14.195289
0,0.06812283,0.007808418,4397.5586,0.25459364,7.0731606
0,0.4544875,0.00808547,37.818516,0.028990116,0.5683026
0,0.09974001,0.0045764763,11988.538,1.2411319,11.804917
0,0.044764362,0.008653841,1515.2004,0.06527886,6.3058977
0,0.94753563,0.006909884,32.398373,0.013814008,0.6210152
1,0.07304453,0.01224635,107.128006,0.056139786,3.803191
0,2.393001,0.0071379757,53.664555,0.13140658,1.597022
0,0.2636739,0.009806169,68.56135,0.02435864,1.6096146
0,0.077525854,0.0075051566,1487.2921,0.08601761,4.8474936
0,0.18633056,0.0021140527,11312.367,1.2554688,21.575575
0,1.3182137,0.0053274436,24.857048,0.025187539,0.1700203
0,0.03764374,0.009146399,1676.1226,0.13139382,6.1592355
0,0.7724716,0.0072568636,62.18947,0.056390785,0.39510852
0,0.05868319,0.0070045847,3000.8413,0.18344505,5.1956596
0,0.5511096,0.0054071797,330.02917,0.32001117,2.5421815
0,0.18364124,0.007171721,1184.7833,0.146477,3.5401568
0,0.08179779,0.0031384402,28756.42,0.70280784,219.08003
1,0.008870092,0.017984191,3508.6536,0.29177275,40.613716
0,0.03502322,0.005654762,22688.178,1.0582621,16.403952
0,3.7764716,0.0062423907,3.2775412,0.012174562,0.057708997
0,0.18526794,0.0020038774,9511.388,1.238266,20.695913
0,0.593637,0.0061471486,89.59057,0.052853674,0.83506334
0,0.1217969,0.010357025,169.67154,0.049713675,1.6760118
1,2.8022223,0.008936934,3.2031639,0.023842255,0.09885382
0,0.06295602,0.005605933,5945.0713,0.8043705,17.007404
0,0.1427203,0.009147988,1171.9384,0.13192901,4.7644224
0,0.0655664,0.007030655,965.7359,0.080759674,3.3342674
1,0.031141685,0.007835861,3231.9463,0.13870311,7.8412247
0,7.075288,0.0042376905,4.352602,0.011214871,0.050906364
0,0.5081048,0.0014139337,8745.039,1.0285838,19.630745
0,0.05499669,0.012957602,893.40564,0.12873669,6.093238
0,0.15028274,0.0066839536,320.98453,0.023828048,3.8349152
0,0.107351534,0.011735442,2772.3662,0.31787005,13.066636
0,0.06207498,0.009663349,1297.6017,0.107475385,5.0016866
0,0.044998992,0.009035392,3181.5461,0.20931813,8.101352
0,1.960995,0.0057966136,18.506372,0.042184938,0.13373195
0,0.17251337,0.002096732,14832.305,1.4497588,23.817923
0,0.23875172,0.0036511675,6549.136,0.64137465,39.84875
0,0.06493519,0.007457881,8462.401,0.99650085,16.8513
0,0.085132584,0.0037294251,9730.363,0.8186476,11.05682
0,0.06797667,0.005515156,6460.4087,0.917397,8.474248
0,7.666197,0.006803266,1.9644029,0.021510193,0.035613243
0,0.043618526,0.006998771,3707.8184,0.088476434,11.880364
0,0.041243717,0.008339863,4681.1885,0.24851362,12.844754
0,0.0725702,0.0057592792,5354.4565,0.2759513,6.163092
0,0.033554748,0.008483808,5487.791,0.17697385,13.977886
0,0.083009474,0.009530574,1251.9349,0.17000866,4.763868
0,1.5189074,0.0054334668,10.2866535,0.012192925,0.0994926
0,0.052795526,0.0055554677,3088.1982,0.16558899,7.5446916
0,5.0206847,0.0055914805,3.966747,0.017297067,0.05885362
0,0.04823485,0.009613416,3471.4912,0.23782688,13.598586
0,0.7308018,0.00954313,25.440306,0.045101684,0.6790023
0,0.057062723,0.007951173,5579.21,0.7364132,16.510746
0,0.041109618,0.0050343247,20138.102,1.1292319,16.552721
0,0.15112443,0.008566824,597.0233,0.120694295,3.3600552
0,0.5423236,0.008807786,44.238205,0.015984274,0.87604785
0,0.14677913,0.0051706256,1407.7645,0.401701,10.61001
0,0.108217195,0.003977768,4944.831,0.62758225,16.873526
0,0.07506618,0.008615145,2195.9084,0.30230513,5.7260346
0,0.108864024,0.008544073,547.03986,0.08057788,2.6116295
0,0.104118265,0.01108791,638.8694,0.1611893,3.863808
0,0.09484451,0.008576924,1448.7594,0.1263694,4.315293
1,0.017208023,0.010519198,9374.743,0.61842644,28.828459
0,0.12258655,0.010239439,196.3079,0.039748732,2.0697417
0,0.023186013,0.0103507275,6178.4946,0.2759234,22.177258
0,0.0566259,0.011546196,1329.0715,0.17366847,6.512355
0,0.17023453,0.004250334,3878.3728,0.76295716,5.1118846
0,0.08678707,0.006371726,2135.3467,0.18861991,5.182631
0,0.1874042,0.0036835112,5220.315,0.6517441,19.549513
0,0.51919687,0.00732609,135.27158,0.13153356,0.9506768
0,0.04875827,0.0067259087,4972.1826,0.1765097,7.079104
0,0.19219957,0.010605823,173.66385,0.029193358,2.8223095
0,4.9811163,0.005642086,3.332251,0.008415759,0.068518795
0,0.61348975,0.0067294734,21.79585,0.00821377,0.5985791
0,0.07779687,0.010900872,590.4366,0.055894937,5.2030144
0,0.03716213,0.008294969,3920.5137,0.1803505,11.456756
0,0.070539124,0.005552422,7004.079,0.58711153,9.23152
0,0.8121569,0.00086664467,9616.376,1.6758099,12.442485
0,0.027100151,0.0069662016,11191.866,0.47166187,24.648216
0,0.06630569,0.0054372903,5225.059,0.23769647,7.9471865
0,1.7855903,0.008708081,5.9345717,0.0091069555,0.19462231
0,0.16635063,0.0064977277,376.78943,0.028785348,3.9250004
1,0.015334611,0.013394956,3590.0667,0.10656806,40.68663
0,0.062295336,0.009196949,649.85376,0.09793324,4.1033278
0,0.025716867,0.012893221,6880.223,0.24559565,31.866074
0,0.054997005,0.0065772706,4504.7773,0.24822332,5.419827
0,1.2186028,0.006455134,9.102067,0.017408613,0.11595696
0,0.13266921,0.0031177306,15523.48,1.4601034,20.167448
1,0.020717636,0.01275631,2030.1099,0.11365016,15.04254
0,1.5264709,0.0024293058,728.526,1.6620857,2.5065029
0,0.018105855,0.008482769,14218.4375,0.32813436,25.320358
0,1.0776922,0.010612555,47.51231,0.07557494,0.59504724
0,0.21279891,0.008599365,141.37201,0.025158698,3.7194111
0,0.25799274,0.0030900605,3853.2688,0.51820505,8.911999
0,5.5178866,0.00558421,4.655043,0.011378776,0.088896334
0,0.076047845,0.008172642,1619.4369,0.15612297,7.452434
0,0.04904353,0.010554332,2117.9546,0.28622952,12.018917
0,0.62190163,0.008756709,20.331062,0.017539041,0.63591677
0,0.082962625,0.0070451926,1695.4915,0.08578725,4.6170664
0,0.06597082,0.005162067,9256.149,0.75691724,11.775348
0,0.20497842,0.0063980985,351.25348,0.08146592,1.062679
0,9.392055,0.0047974116,8.805046,0.30494925,0.12579635
0,2.6352537,0.009026283,187.14009,0.14421886,2.3610456
0,0.05301545,0.007967585,4411.664,0.2337295,8.255065
0,0.073662385,0.007516691,4455.363,0.5002163,8.493431
0,0.13536242,0.008100451,1943.4387,0.2683108,5.5546083
0,0.03758108,0.0081018405,5438.371,0.19878435,11.809959
0,0.054633662,0.005278673,8925.181,0.46500242,10.318967
0,4.2471066,0.009338195,8.982822,0.10204622,0.17471614
0,3.0515482,0.0063286717,7.460548,0.006846178,0.13929483
1,0.2933301,0.00088659447,21679.629,2.3767989,45.28955
0,0.06547399,0.009973529,1086.0885,0.1035808,5.295151
0,0.32172382,0.008058971,503.93576,0.32098976,2.2910428
0,0.028576178,0.011074467,2902.5625,0.12907906,16.951527
0,0.77260995,0.0080548925,36.551968,0.032644823,0.47185832
0,6.6657143,0.006754568,6.562974,0.09773198,0.16516703
0,0.05106308,0.006480535,4026.9697,0.15161216,10.340962
0,0.06966793,0.007286452,3692.074,0.20857416,6.9109693
0,0.29911447,0.0064740586,89.96818,0.016030692,1.0635672
0,3.9865437,0.007024768,53.803406,0.121512495,1.5941005
0,0.05693045,0.0057359147,9200.366,0.8461653,14.247829
0,0.08738843,0.0077790488,1552.433,0.26824278,6.570342
0,0.047458,0.007242416,3157.046,0.14415623,7.660377
0,0.036829155,0.0053122803,19126.443,0.8019009,18.471037
0,0.40938804,0.0006832493,35693.27,2.9471421,27.692755
0,0.89763,0.006618137,24.124977,0.020907264,0.6079322
0,1.1808743,0.0061507155,37.064495,0.049520604,0.48814398
0,0.7672975,0.0069692475,39.34962,0.019992651,0.7360381
0,0.17901275,0.0103558125,332.26553,0.14867897,3.1205192
0,0.049693108,0.007486435,1383.7667,0.049905747,10.026163
0,0.036502812,0.007717218,5753.624,0.19307335,12.872399
0,0.67257637,0.0069216583,33.413216,0.011715449,1.0217663
0,0.033490866,0.008361867,4673.414,0.17455105,19.292263
0,0.06588526,0.0052196253,4926.444,0.35117048,9.497914
0,0.0643843,0.007941001,409.1987,0.035920244,2.499181
0,0.08429179,0.0042025195,10258.657,1.1640903,22.610851
0,1.198628,0.005216843,13.604449,0.0071499315,0.32375273
1,0.03100768,0.01315011,323.90274,0.08352357,3.724802
0,0.05646801,0.010019387,1987.8356,0.12398588,8.235567
0,0.04753485,0.0065197884,6668.0503,0.2467859,11.176561
0,0.06498516,0.0065265596,3008.2305,0.16431311,7.3521514
0,2.086214,0.007534576,7.886567,0.009925309,0.17062804
0,0.046394262,0.00645864,4227.973,0.14551805,6.7397223
1,0.02596922,0.010371301,6119.6836,0.33100137,17.827005
0,0.05159734,0.010312241,1155.3625,0.12874518,5.6533356
0,0.056736015,0.007995367,1249.479,0.10298519,3.5698962
0,0.083900094,0.0038051817,13547.733,1.0350311,35.370285
0,0.040656723,0.0074643516,4037.5608,0.31569687,17.893517
0,0.06732676,0.012228397,359.13333,0.048368372,4.1445546
0,0.10967593,0.008149527,490.9681,0.059426907,3.8665748
0,0.052646425,0.0040233727,16561.05,1.1408364,21.863077
0,0.07287804,0.008186204,1718.0615,0.17706797,4.9286065
0,0.03671994,0.009233804,14516.826,0.96454644,38.09598
0,0.37979695,0.00957609,59.397697,0.04486176,1.1584353
0,0.0676248,0.0040075616,12148.643,1.2362899,36.21725
0,1.021677,0.0066581494,36.873257,0.024954835,0.46843764
0,0.5081382,0.004675169,657.61536,0.31200764,1.8832625
0,0.2244538,0.0025028535,4462.0376,1.0034806,6.400289
1,0.016712878,0.009167487,4230.239,0.29079843,18.014215
0,0.5083543,0.008652863,58.097546,0.041304685,1.4057196
0,5.6204453,0.006937774,13.806738,0.09829068,0.31245404
0,0.07914502,0.006988148,432.33984,0.04419308,2.0574265
0,1.6016726,0.0067917085,7.673746,0.012097818,0.22510804
0,0.10352148,0.0076522776,394.10165,0.044578515,2.7212224
0,0.49796528,0.006749485,203.08662,0.108033635,1.0410697
1,0.017792147,0.013481278,11825.193,0.47446838,40.22171
0,0.12082795,0.008352742,826.84705,0.17282309,3.8761601
0,0.29147875,0.002354411,4728.5537,0.6905518,36.863583
0,0.26118144,0.004941935,2572.27,0.6978139,12.969577
0,0.028586918,0.0064061093,10710.287,0.24418315,15.307452
0,0.08981604,0.0109344525,971.156,0.19548985,4.6820793
0,0.22055182,0.0065449784,207.11731,0.060825016,0.8840353
0,0.047688786,0.007039195,2889.391,0.13499859,6.618298
0,0.03144656,0.00846798,4743.3867,0.29287046,17.159147
0,4.645512,0.008027376,2.8768525,0.016254403,0.0678609
0,0.5885875,0.0051072934,398.4216,0.13583389,1.2398801
0,0.17831023,0.009125953,74.09269,0.039412584,0.7227431
0,0.06645353,0.0072393855,954.8528,0.047281854,4.345479
1,1.7420232,0.0011659217,2610.088,2.0740342,8.597262
0,0.11442588,0.003036862,10700.471,0.688338,42.658066
0,0.068771265,0.0074481997,1599.2651,0.11130102,6.7946324
1,0.7197329,0.00785778,70.85181,0.18801455,1.4533012
0,0.13901497,0.0061419625,3289.7935,0.5937675,6.6816864
0,1.2276281,0.001621129,1527.8667,4.0062227,4.0774493
0,0.04675195,0.0060910927,5605.9062,0.22432947,7.6562033
0,0.8235709,0.0071313404,23.176453,0.008345409,0.58287704
0,11.00485,0.0070498176,15.11721,0.038395412,0.32157397
1,0.013106724,0.008481897,6699.505,0.16844112,19.62274
0,0.079985775,0.006234287,2367.5625,0.23098293,3.3047135
1,0.6707238,0.00781546,22.24324,0.039715163,0.32173106
0,0.019473318,0.015710201,2381.3464,0.0885667,25.03365
0,0.33812758,0.0075250794,237.74147,0.065517284,1.5755746
0,0.5628963,0.009005432,41.102097,0.029817663,1.2232603
0,0.040597256,0.0059274123,9542.458,0.3516564,12.96024
0,0.029463347,0.007840746,11633.71,0.41639435,16.921688
0,0.7457079,0.0017725548,1696.8468,1.2115588,5.916911
0,0.058650628,0.005971776,8969.706,0.9127318,15.253166
0,0.06044371,0.006776181,9499.058,0.48582637,10.861385
1,0.7147253,0.012624594,2.637304,0.0021072961,0.3103439
0,0.32427663,0.0091128135,99.00604,0.015660021,1.8586606
0,0.043675438,0.004802269,20162.244,1.2285749,27.773817
0,0.06623628,0.0063144458,2083.7764,0.118408725,5.1713266
0,1.46601,0.004945887,30.53132,0.031498875,0.39119285
0,0.104563996,0.010447174,2377.699,0.1771556,9.382721
0,0.8920187,0.0056660105,61.006123,0.053448986,0.71036196
0,0.05269632,0.007080088,6461.021,0.35729313,8.970572
0,0.058278926,0.0074870083,2072.9287,0.11237805,10.161966
0,0.22423482,0.0025966577,15376.002,1.540953,21.418596
0,0.97768694,0.0053774915,58.503544,0.07775973,0.6143751
0,0.08723776,0.009109858,952.5966,0.31733853,9.349862
0,0.57155836,0.01273193,178.17513,0.16065845,2.3938227
0,0.025185782,0.007228623,11696.124,0.6759863,21.345873
0,1.1042289,0.0060263486,16.616179,0.03220455,0.13141115
0,0.05871075,0.0059939316,7504.2407,0.32531595,15.996975
0,0.24097425,0.007249904,180.147,0.03944754,1.7150602
0,0.041569427,0.007985667,2444.8691,0.17253335,7.6189237
0,0.18974556,0.00396217,7515.6357,1.0569277,17.797361
0,0.10467981,0.009049076,997.8145,0.24988818,3.501071
0,0.07405058,0.011238356,1280.8375,0.19581296,6.059011
0,2.4527154,0.0066372785,9.120415,0.014768482,0.13678223
0,0.047774356,0.010146248,777.4551,0.098591685,4.3754563
0,0.017882792,0.0099602565,22337.195,0.4833561,30.1836
0,0.080747165,0.007064795,1071.3014,0.061068583,4.300047
1,0.06289703,0.006102755,313.18256,0.0378841,1.5631484
0,0.14274888,0.0063056857,669.2273,0.058761343,2.341383
0,4.604189,0.00788126,5.41089,0.04348482,0.15535426
0,0.43591282,0.006466879,96.79289,0.014705419,1.162909
0,0.4586077,0.0015854802,5749.565,0.82312965,29.787992
0,2.1166236,0.0076957075,2.8324375,0.01448013,0.072417684
0,0.09159621,0.010247665,360.56058,0.054499265,2.819623
0,0.059330385,0.00723763,2894.9038,0.16344808,9.174085
0,1.1276133,0.0016690552,1519.0671,3.543487,3.6251552
0,0.03819427,0.0074840235,3068.8708,0.09703934,9.918956
1,0.024767159,0.016385723,4649.9536,0.3344185,29.114605
0,0.036662214,0.006652583,7771.3394,0.27068117,15.486
0,0.06389939,0.0070105735,1140.492,0.05392446,4.8833084
0,0.030483693,0.0069941883,22107.709,1.245451,35.386
1,0.026330896,0.0062734666,2575.2383,0.114713386,18.170532
0,0.32401824,0.0029009266,2154.257,0.8801862,6.2731967
0,0.123831905,0.007902313,132.94217,0.01848681,1.9226127
0,0.15794016,0.0046422696,3385.0422,0.7261498,7.4261103
0,0.07627374,0.008671149,988.3911,0.10572953,3.3824303
1,0.38729706,0.012867353,15.271897,0.03026975,0.5956538
0,0.066204086,0.007480209,2345.5342,0.10155106,7.1738973
0,0.63802844,0.008288228,126.731186,0.14143345,0.8553399
0,0.156511,0.010944798,243.34236,0.120363176,2.1286895
0,0.30903935,0.0017407249,6234.0747,1.1770458,13.632093
0,0.82532173,0.0072461558,28.89391,0.01685087,0.5220742
0,0.09695012,0.007931801,724.71436,0.0930698,4.234282
0,0.07241278,0.009028965,520.28735,0.059371974,3.6089242
0,0.038953844,0.0077368054,5897.112,0.23936404,11.176707
0,0.051438678,0.005793312,5866.94,0.16220586,7.6107984
0,0.21181643,0.009863938,117.08887,0.010458893,2.7777183
0,0.041603796,0.008771225,3316.4216,0.16584343,8.501886
0,0.36357108,0.008019371,226.6401,0.15760034,1.7246475
0,0.055254914,0.0071212924,2415.1597,0.095024094,7.121507
0,0.27779,0.007853912,371.17303,0.18901043,1.5466118
1,0.016366418,0.01117853,17592.176,0.5983269,38.7592
0,0.0973639,0.007083061,552.46533,0.073875524,1.8517823
0,0.022960275,0.007942764,9983.773,0.13307858,28.356682
0,0.33738053,0.008654725,141.46696,0.17005222,2.101205
0,1.989796,0.0030453575,166.21754,0.8421491,0.8551246
0,0.064523295,0.0061104107,7767.7896,0.937552,15.584327
0,0.0619813,0.006256331,2309.7517,0.11374672,5.552474
0,2.1312346,0.006469303,35.795998,0.15758829,0.41502848
0,2.0966532,0.008991293,10.452661,0.01819224,0.25363058
0,0.29257843,0.0056975624,279.54477,0.029809028,1.7017497
0,0.7278349,0.0009884179,14702.31,1.1292862,31.9434
0,0.64006585,0.0014616553,4917.4287,1.1218553,13.15999
0,0.16054636,0.009966724,94.66673,0.050843716,1.4165338
0,0.259293,0.008911539,459.48105,0.23283133,2.2628665
1,0.006943787,0.019747056,3337.2544,0.24315801,43.944427
0,0.1143012,0.0076420447,675.48016,0.049676426,4.169615
0,0.04496271,0.0073015247,2007.9999,0.04758624,12.462262
0,0.42011583,0.009790764,245.00148,0.12483444,2.5089648
0,0.044140525,0.010299709,1406.397,0.07874468,11.421175
0,0.08667463,0.005844962,6103.7764,0.62532,9.986074
0,0.03367849,0.007854695,4806.851,0.12736094,13.024771
0,0.89375657,0.011654561,8.525138,0.018762058,0.26498494
0,0.040485773,0.0073208315,2802.2512,0.11604424,7.3694496
0,0.08443711,0.014488885,1385.1182,0.21098173,11.309531
0,0.03265718,0.009185673,1426.0994,0.054481924,8.067961
0,0.078955255,0.010041631,633.5499,0.1312852,7.6197934
0,2.9673164,0.005028852,15.8801565,0.089457,0.21697089
0,0.12833963,0.008542092,775.5508,0.1821345,2.7472677
0,0.7357349,0.008647919,13.234083,0.010734264,0.45112985
0,0.36820102,0.0028026619,6516.1167,0.8406799,13.991697
0,1.8828658,0.0058257882,22.026659,0.012714415,0.2685994
0,0.08145773,0.01355934,366.62296,0.06023707,4.3391004
0,0.06858951,0.008071725,507.5203,0.062128708,2.503959
0,0.86493546,0.006936538,235.56226,0.18115488,2.4048204
0,7.794128,0.0057509793,7.3323,0.105848536,0.12427081
0,5.0519824,0.00620726,3.1264215,0.008735768,0.073881045
0,0.14472796,0.010181344,107.49087,0.03936882,1.2887079
0,0.06316858,0.0084363,1555.9998,0.15349519,4.7526193
0,7.481443,0.006072321,1.7824465,0.012666696,0.03471321
0,0.09140108,0.0038310266,11984.87,1.1922992,19.328548
0,0.051701542,0.008271509,871.4119,0.07041106,3.8644955
0,0.02092515,0.0112324525,4796.599,0.15925494,24.27733
0,6.188784,0.0077507016,10.313362,0.073208354,0.115073144
0,0.119301975,0.0036916737,9533.876,1.0943952,13.950595
0,0.031490125,0.009560634,2891.1892,0.19134529,18.11343
0,2.5815713,0.0064005544,14.157216,0.022696871,0.1920868
0,0.8375258,0.0024115911,2773.8254,0.52423286,13.769887
0,0.05777746,0.0059529957,5617.6797,0.55452794,16.941635
0,0.17909214,0.007926951,237.28952,0.023667697,5.685035
0,0.028411897,0.0070980648,6795.856,0.13218632,23.311653
0,0.05548933,0.008013577,2779.1948,0.10692812,8.173207
0,1.2694151,0.01133284,6.503795,0.029936533,0.17407215
0,0.06354374,0.012580528,1057.4423,0.14187913,8.227686
0,0.7867263,0.0048839534,190.47505,0.1837715,0.7815587
0,0.036905147,0.010995491,3726.3674,0.18933433,14.804384
0,3.2717865,0.0054313936,6.323347,0.013426813,0.07469093
0,0.04744315,0.009765068,2802.9011,0.14620855,9.90498
0,0.058680195,0.007515747,3485.4067,0.1831599,9.83559
0,0.09888214,0.010359403,246.4288,0.096284956,1.9186304
0,3.5027702,0.006530073,6.595194,0.025953503,0.07422205
1,0.016518915,0.009710925,4981.9604,0.13474002,26.993116
0,14.598949,0.008000258,0.18782264,0.024812587,0.007984852
0,0.019786797,0.007951422,11081.394,0.26133126,22.610409
1,0.009744389,0.017294394,4615.502,0.16310975,32.22783
0,0.078556485,0.009732058,574.12256,0.12139457,4.080167
0,0.07697383,0.004406821,10064.425,0.9974318,14.428963
0,7.824688,0.008202461,5.936981,0.077166796,0.115041465
0,0.042581916,0.005620638,15344.358,1.0968007,34.032005
0,4.880158,0.0123254275,0.4575748,0.0068648425,0.023959957
0,0.39551148,0.011355473,60.305973,0.02814067,1.1427116
0,5.724569,0.005780295,3.7727878,0.015005481,0.05049686
0,0.0322857,0.0095034195,6794.894,0.15134513,31.968473
0,0.88936913,0.011200503,70.448265,0.12029375,1.0112036
0,6.016206,0.004742664,17.05676,0.19974604,0.1852538
0,0.05218993,0.016165534,885.1293,0.21355589,11.526107
0,0.9586988,0.0054748296,240.8346,0.3172191,2.1060057
0,0.11100275,0.008517122,567.6497,0.07515276,2.8276756
0,0.7520144,0.0061678034,54.22128,0.024007533,0.9071242
0,0.073673986,0.0067838323,1988.0135,0.13388093,4.930082
0,0.05692279,0.0062954538,5023.0654,0.25354788,7.052959
0,5.937333,0.0066524637,1.9811532,0.015552205,0.035335086
0,0.25523856,0.012415904,157.4711,0.05941117,1.76541
0,4.581874,0.005231083,4.370612,0.020653896,0.0450386
0,0.0944187,0.006778656,1003.17474,0.12730138,2.8213024
0,0.09114441,0.00678053,675.7007,0.053760674,3.3201084
0,0.34046796,0.009442586,88.32112,0.04570399,1.0119004
0,0.20348051,0.0019257395,12658.534,1.2926095,21.640244
0,0.16706535,0.0021582043,18847.861,1.6052781,18.78498
0,0.046444852,0.008776591,1968.9062,0.09927058,10.074363
0,0.05614009,0.0073707225,3241.0242,0.08309467,10.588015
0,1.4379393,0.008707388,12.50423,0.030645596,0.23474179
0,0.07547128,0.007506213,534.3704,0.06754875,2.4934847
0,0.24486747,0.0011275163,22743.783,2.261836,25.50363
0,3.585505,0.006753327,3.4477382,0.02180225,0.05824671
0,0.48762995,0.008983678,231.01692,0.32301253,2.2758389
0,0.026459929,0.008418986,8998.039,0.19675267,23.7186
0,0.076687835,0.010737888,577.9878,0.07801906,3.9371886
0,0.45483515,0.005580306,116.86519,0.02898918,1.088904
0,0.07324329,0.009203408,1174.4102,0.17970923,9.313593
0,0.026635962,0.0070819235,12557.014,0.33337253,17.900208
0,0.0941297,0.0078316005,2008.9426,0.24406752,4.5853333
0,0.022025034,0.007437628,9352.742,0.31282964,24.463373
0,0.32362288,0.009284753,94.406166,0.026930602,2.140507
0,0.14575799,0.004960785,1238.9302,0.4973543,4.3819094
0,0.05892941,0.005478314,6334.968,0.21054812,9.036857
0,0.049689267,0.008154881,4046.7634,0.27640015,8.625718
0,0.21986713,0.0016986501,17766.676,0.71934235,36.23514
0,3.2421205,0.0065635,3.414173,0.023320008,0.05955118
0,3.2502947,0.0063218065,3.433072,0.014443318,0.056705467
0,0.06747936,0.009479074,1351.6013,0.09509136,4.847407
0,0.07914652,0.008912503,2974.3083,0.2747084,7.0485716
1,0.0072561195,0.013717074,16958.03,0.38420585,56.0369
0,4.8530145,0.008225244,22.063324,0.058812708,0.28838906
0,0.29856423,0.0011433894,15656.96,1.3232187,51.02001
0,4.5491295,0.005699159,75.0785,0.08093672,1.1209137
0,6.474591,0.0068919417,1.8517157,0.014098397,0.036126778
0,0.072141886,0.0081388885,1598.0627,0.11473589,5.0100136
0,1.2057111,0.0036525347,1889.1128,0.090322554,32.460754
0,1.2714199,0.008165079,7.7782583,0.019408405,0.13943033
0,1.5160127,0.009260019,261.73312,0.15507933,3.4495823
1,0.20778239,0.0126302615,196.5295,0.16258521,3.833825
0,0.042623524,0.005020894,18449.66,0.63406414,11.15481
0,0.11810663,0.0029693244,10557.351,0.8538371,35.719093
0,0.056085106,0.0064014336,16139.923,0.9828798,21.338877
0,0.19119443,0.0031952658,6779.6284,0.9410904,24.354939
0,3.8427966,0.006688856,5.609252,0.012811692,0.13311349
0,0.051488124,0.009705377,1990.7667,0.20019682,6.716021
0,2.7775118,0.0051177526,9.758915,0.008930882,0.17123914
0,0.5336592,0.006916071,64.55162,0.012072677,1.0391347
0,0.42728156,0.007033285,82.64891,0.018591208,0.83767176
0,2.1266906,0.009032661,2.6297796,0.017799791,0.07590699
0,3.3055549,0.006639441,6.32938,0.02329927,0.077071965
0,0.047822274,0.0075401138,4826.369,0.14265734,8.810615
0,3.39071,0.011883724,2.135175,0.014639909,0.0975692
0,0.023799092,0.010029073,4504.0405,0.20849462,23.201208
0,0.13356374,0.0074244756,392.91083,0.06756585,1.6800841
0,1.7453271,0.0061058444,31.864887,0.043583117,0.21543947
1,0.23208843,0.013944055,35.42029,0.054258898,1.9826746
0,0.07323171,0.007912478,2246.4705,0.13184617,5.719855
0,0.050220758,0.012820765,3451.598,0.13554844,23.47848
0,0.108989306,0.0056025465,1103.8184,0.06304361,4.2241707
0,0.21958767,0.00953134,50.859943,0.027460283,0.6879525
1,0.09682732,0.011457812,132.8315,0.03594317,2.13836
0,2.2353575,0.0076782187,7.1576233,0.008644976,0.16382067
0,0.080116324,0.011425046,777.7196,0.2277777,4.5998974
0,2.4998312,0.0076016667,13.73634,0.040887628,0.2010469
1,0.017132798,0.023577586,2293.3398,0.19184713,30.391108
0,0.57411337,0.006775336,121.430275,0.14921643,1.3247119
1,0.019322312,0.0063117254,39786.94,1.2673681,44.644745
0,0.41111752,0.008758521,58.30531,0.031056337,0.9471796
0,0.089056574,0.008198924,579.57605,0.09005275,2.388009
0,0.024424678,0.008546651,8954.532,0.26125586,20.298746
0,0.1330347,0.0066597187,347.46338,0.06703105,1.5141459
0,0.07819674,0.0054382123,1934.1589,0.10278836,3.5042405
0,0.068323605,0.008107786,4621.8022,0.29025933,8.284615
0,0.8062318,0.005283998,59.71622,0.040767837,0.7363617
0,1.3243482,0.006882774,7.9868264,0.012519792,0.15181865
0,0.07771433,0.006405187,2395.3264,0.24935625,8.220563
0,0.065463215,0.009174417,1209.5764,0.10112428,4.6024566
0,0.040747184,0.006963907,4005.2107,0.120884314,10.117597
0,1.5156213,0.0073330193,4.720691,0.0061853356,0.16804944
0,0.040479273,0.0082426015,4979.5615,0.2669265,11.198004
