label,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance
1,8.934117,0.010510727,1080.7858,6417.0024,27.189411,21841.096,24.39699,0.0020824412,509.3859,0.5992775,0.80255723,4929.5376,0.00077251374,7.567661,0.6386176,24.737425
0,3.2105262,0.16897507,3.6897507,97.47369,24719.947,2819411.0,219.51718,0.012211671,1.5263158,0.08033241,0.086712606,7.9035215,0.0010427812,4.2479277,0.014274981,19812.576
1,6.226994,0.038202416,102.69133,1763.1288,1129.1227,3132659.8,0.40885562,0.00084993965,57.687115,0.3539087,0.617803,978.0341,0.0006234116,6.319754,0.122464314,1062.445
0,3.1538463,0.12130178,8.674556,123.0,10939.885,1794216.5,69.20086,0.010926967,2.2307692,0.085798815,0.23658042,27.638105,0.0027801858,4.70044,0.019534186,8319.232
0,14.251216,0.023097593,266.9023,3614.5657,14.5299835,47121.684,0.0048149,0.00038717603,277.3112,0.44945085,0.69725704,2563.2483,0.00027783116,7.147187,0.46356124,9.876419
0,2.1666667,0.18055555,3.7222223,25.5,46191.25,922974.56,2507.9675,0.14211594,2.1666667,0.18055555,0.37626916,12.869753,0.03332265,3.4182959,0.009015777,33888.742
0,15.015504,0.029099815,236.16919,2027.624,24.474806,54864.184,0.08685511,0.0048228647,216.47675,0.41952857,0.6730025,1296.479,0.002102891,6.9168787,0.38767844,17.821205
0,11.916996,0.04710275,40.721867,908.05927,472.62845,245180.34,0.9334556,0.0013468956,76.69961,0.3031605,0.5662683,512.24664,0.0007755273,6.360779,0.19008264,444.95172
0,10.11804,0.02253461,166.46034,1105.6302,43.832962,33902.664,0.34609273,0.0027051193,199.43652,0.44417936,0.6923866,735.5754,0.0016118952,6.8884635,0.33734035,35.0455
1,8.911765,0.011914124,669.1887,10388.829,7.2152405,65953.6,0.0013251671,0.00013082549,370.04813,0.49471676,0.7310413,7476.824,9.3756455e-05,7.5661526,0.56198347,4.0489345
0,3.625,0.2265625,3.3085938,19.8125,41655.062,977603.7,2932.4783,0.1947743,2.125,0.1328125,0.3066214,6.73494,0.035148274,3.875,0.012021037,34734.902
0,12.05814,0.07010546,18.7235,367.02325,644.6453,234580.72,1.8387542,0.0036982277,62.244186,0.3618848,0.62158495,222.1032,0.0024513765,5.634873,0.12922615,584.76294
0,16.694159,0.02868412,107.17061,5312.4707,12.520618,69480.74,0.002423378,0.00020747948,222.75945,0.3827482,0.64138687,3400.7524,0.00013292364,6.895613,0.43726522,7.290517
0,5.714286,0.10204082,12.244898,210.25,6545.375,1604355.2,26.954401,0.0064339302,10.285714,0.18367347,0.42874268,79.68172,0.0033679963,5.2803946,0.04207363,5980.464
0,9.342246,0.049958535,39.95236,1111.0267,527.6096,456871.47,0.62153363,0.0010374747,52.68984,0.28176385,0.54649353,638.43243,0.00055399403,6.304595,0.14049587,476.94873
0,22.757978,0.03026327,107.71186,2164.431,7.054521,16698.59,0.0033654945,0.00065714907,391.9415,0.5211988,0.7498218,1603.6967,0.00051583146,6.5637803,0.56498873,3.9218097
0,14.981693,0.03428305,72.14749,2815.318,52.240276,94458.5,0.03191295,0.00039699426,153.87872,0.35212523,0.61265486,1705.92,0.0002460153,6.639736,0.32832456,42.96358
0,9.034483,0.02225242,226.96623,1032.771,111.74138,16237.808,2.2420366,0.0039732014,165.60098,0.4078842,0.66299534,668.23224,0.0022609974,6.9767785,0.3050338,100.993965
0,10.69982,0.01934868,322.30734,2237.517,215.7848,23718.305,207.8188,0.0037705526,295.651,0.5346311,0.75874704,1570.6173,0.0017749129,6.9477577,0.4154771,209.99178
0,10.715736,0.0271973,112.20727,806.54315,70.05837,88888.01,0.07930348,0.0036760732,152.13197,0.38612178,0.64570975,491.82922,0.002485609,6.8038263,0.29601803,58.646324
0,20.811268,0.029311644,111.41952,2046.1803,7.277465,15593.504,0.004002263,0.0007536498,329.02252,0.46341202,0.70800465,1399.1184,0.00058929547,6.7360296,0.5334335,3.76316
0,5.125,0.106770836,7.676649,40.979168,5590.354,288591.75,854.1383,0.096636675,5.2916665,0.11024305,0.27811968,9.30561,0.035571236,5.1785088,0.03606311,4821.4473
1,15.143911,0.027940797,123.7488,2699.9668,16.116236,50924.86,0.0057102256,0.0004667003,183.0037,0.33764517,0.5979466,1604.358,0.00028371223,7.053658,0.40721262,10.085677
0,10.411575,0.016738867,396.8909,2325.1174,169.84406,10440.757,165.66805,0.0037338869,308.8939,0.49661398,0.73228407,1686.2798,0.0015402315,7.195305,0.46731782,165.265
0,16.268572,0.04648163,46.23694,3505.3572,55.48857,202015.14,0.015504601,0.00030349023,107.25714,0.30644897,0.57226765,1992.655,0.00017654986,6.57409,0.26296017,41.026848
0,15.108598,0.034182347,138.17416,2253.5498,72.24208,101368.805,0.053354185,0.00054654264,184.20361,0.41675028,0.6714053,1630.1421,0.0003417967,6.6991816,0.33208114,63.17408
0,6.216495,0.06408758,23.209055,972.1031,1248.567,1279197.5,1.2493546,0.0011507636,24.13402,0.24880433,0.5012974,488.58508,0.0005703805,5.6334324,0.072877534,1060.2833
0,12.694974,0.022001687,192.41068,1637.0693,40.098785,18888.746,29.760584,0.0031437443,230.31369,0.39915717,0.6547499,1065.5964,0.0008381831,7.1016893,0.43350863,34.77765
0,17.39685,0.027396616,105.48127,2966.1306,8.874016,26377.41,0.0037326203,0.00039797663,254.49606,0.4007812,0.6566654,1937.3207,0.0002597395,6.8711495,0.4770849,4.4805355
0,6.3265305,0.064556435,24.469387,236.79591,2190.2551,769420.0,7.8061485,0.017901825,24.510204,0.25010413,0.5066216,115.802826,0.003637396,5.7630963,0.07362885,2005.7943
0,17.80918,0.02150867,295.22745,3290.2778,4.7838163,18130.115,0.1759682,0.0019827143,443.4831,0.5356076,0.7601117,2408.348,0.00066058687,6.9712877,0.6220887,2.199799
0,9.75969,0.07565651,18.224026,238.5969,1197.2325,334048.34,4.390251,0.006519691,28.271318,0.2191575,0.46796337,104.64324,0.0029093719,5.8599133,0.09691961,1090.7749
0,11.507246,0.027795281,108.34129,873.2512,365.48068,15559.106,350.65207,0.005618535,159.57971,0.38545823,0.64298314,548.6159,0.002256102,6.746046,0.31104434,355.1446
0,10.252459,0.01680731,489.2165,2450.9802,187.91312,16717.666,182.88591,0.0035383485,326.85574,0.53582907,0.7602629,1760.1322,0.001423792,7.062746,0.45830202,183.15213
0,6.86,0.0686,18.3339,124.63,2064.31,372010.8,35.72014,0.029547468,23.24,0.2324,0.4818923,55.670856,0.008431802,5.6149178,0.07513148,1887.1539
0,6.4666667,0.07185185,17.3221,306.7,1377.0555,478715.25,4.132638,0.0042950087,19.866667,0.22074074,0.48187542,141.48335,0.002253229,5.556511,0.06761833,1158.3444
0,11.352381,0.054058958,34.919365,1613.6571,520.4905,572251.9,0.47885057,0.0006840463,58.809525,0.28004536,0.54471296,881.7519,0.0003765146,6.1959167,0.1577761,480.31903
0,17.6203,0.033120867,90.92561,1606.5056,29.159775,50345.887,0.018336449,0.0009273946,229.12782,0.4306914,0.681608,1051.1882,0.00070362614,6.621503,0.39969948,22.900372
0,5.6666665,0.20987654,4.1728396,28.074074,17936.926,452425.4,795.90594,0.15567906,3.148148,0.11659808,0.2529586,6.2288117,0.050595645,4.3565583,0.0202855,15506.801
0,8.001808,0.014469816,533.8168,2100.4304,474.7794,8888.17,470.4054,0.006363138,332.76852,0.60175145,0.80330306,1688.2059,0.0030432944,7.0214505,0.4154771,468.98636
1,10.929078,0.07751119,15.488557,675.7234,1879.312,1837387.5,1.9294733,0.0016412776,43.822697,0.31079924,0.5758871,371.62708,0.00097500556,5.5977263,0.10593539,1790.2039
1,10.184211,0.016750347,373.2261,6748.513,11.222039,60819.48,0.0026524148,0.0001860519,236.35527,0.3887422,0.64629614,4462.247,0.000116095835,7.4506993,0.4567994,6.4296846
0,15.544042,0.04026954,55.690628,1724.6036,61.795338,87188.18,0.044859327,0.0006601788,125.533676,0.32521677,0.5906448,1055.3959,0.0003799688,6.628303,0.2900075,49.905346
0,13.957823,0.018990235,308.71927,1487.3102,13.895238,7170.6855,0.120213345,0.0024770882,398.02042,0.54152435,0.7640464,1163.8395,0.0017338893,6.9836173,0.55221635,10.615936
0,16.571428,0.39455783,1.8803855,197.21428,18372.072,3522760.8,96.129326,0.0052843424,10.476191,0.2494331,0.50011593,99.57539,0.0026175529,3.5591338,0.03155522,17367.785
1,2.1666667,0.18055555,3.7430556,61.25,34254.25,2080588.5,597.7835,0.022307033,1.5,0.125,0.27395058,18.160961,0.004899306,3.5849626,0.009015777,21951.742
0,22.035294,0.032404844,94.981064,2269.0088,7.825,19221.645,0.0035896762,0.0005733193,307.41177,0.45207614,0.69919,1518.0509,0.00043404064,6.668216,0.51089406,3.9937694
0,10.283334,0.08569445,15.669723,113.35,2236.725,446187.28,25.60574,0.032825366,27.15,0.22625,0.48469925,60.14556,0.0066095227,5.587338,0.09015778,2113.7
0,18.012146,0.036461834,81.290794,825.01215,57.196358,20335.95,36.376953,0.0062470743,206.1255,0.4172581,0.67144656,525.3284,0.003468392,6.592406,0.3711495,49.93693
0,5.516129,0.17793965,3.0801249,18.064516,9281.322,239137.78,527.6638,0.2016972,3.7096775,0.119667016,0.15827402,2.4115407,0.032964483,4.5670996,0.023290759,7437.8667
0,17.412632,0.03665817,78.346375,1596.8842,31.501053,59345.902,0.018327918,0.00094525615,171.34105,0.360718,0.6227118,956.40735,0.00063312997,6.769817,0.35687453,23.64926
1,14.707113,0.030768018,218.57576,9078.584,31.721758,346089.66,0.0029581315,0.0001275284,198.23431,0.41471612,0.6695621,5786.1343,9.168564e-05,6.889578,0.35912848,23.968212
0,16.738562,0.109402366,9.894656,283.7647,1214.9215,264034.1,5.730447,0.0040820236,40.137257,0.262335,0.5272784,141.07884,0.0022612822,5.4588184,0.11495116,1139.2429
0,4.2727275,0.38842976,0.9752066,42.636364,74755.91,2477743.0,2315.2605,0.025986524,1.1818181,0.10743801,0.22665788,8.92236,0.0064508226,3.4594316,0.008264462,60114.91
0,16.436754,0.03922853,55.39055,2134.6636,67.94033,113913.43,0.045665763,0.0005284425,155.81622,0.37187645,0.6268553,1318.5984,0.00033756267,6.386355,0.3148009,57.849476
0,17.454395,0.028945928,108.26445,2644.7148,16.117744,54373.438,0.0053569567,0.0004940856,245.0,0.40630183,0.6619407,1718.2432,0.0003443744,6.861637,0.45304283,11.245585
0,10.227586,0.01763377,263.3309,1416.4017,317.05,5426.8896,312.91833,0.0045181043,318.39655,0.54895955,0.7690682,1108.915,0.0018378012,6.8744893,0.43576258,311.78375
0,4.869565,0.105860114,7.9546313,295.47827,6066.978,1896821.9,19.63254,0.0038400842,5.7391305,0.124763705,0.32243064,101.87766,0.0012115597,5.0994363,0.03456048,5229.757
0,12.762557,0.058276515,24.845312,1686.8037,238.40639,360604.53,0.16167624,0.00063096173,64.08676,0.2926336,0.5588414,962.55554,0.00034463577,6.1347117,0.16453794,201.46886
0,13.828346,0.021776924,281.05646,3203.3528,20.952755,40826.91,10.592259,0.002188467,310.88977,0.48959017,0.7271203,2209.4348,0.00049604516,7.0593805,0.4770849,16.559277
0,18.945755,0.022341691,173.89157,2595.3904,4.086085,10717.989,0.002043121,0.00060391775,443.03067,0.5224418,0.7507798,1926.5066,0.00048012554,6.853499,0.63711494,1.6225177
0,18.072699,0.029196603,146.21713,2619.1501,12.954765,30323.453,0.9359639,0.002255724,267.94992,0.43287548,0.68302435,1784.0896,0.00046798954,6.8680305,0.46506387,8.3312235
0,5.5833335,0.11631945,11.437066,92.0625,10355.0625,1213836.4,337.1733,0.05919119,7.7916665,0.1623264,0.3664648,33.77253,0.011543621,5.1266294,0.03606311,9586.156
1,2.2941177,0.067474045,27.294983,303.44116,6220.9707,2735265.2,14.831129,0.0052507054,4.0588236,0.119377166,0.29058817,95.12062,0.0016938645,4.9698157,0.025544703,4688.4785
0,14.731958,0.021696553,264.24197,1962.4344,9.66274,22700.914,0.007994869,0.0020448598,321.6981,0.47378215,0.715653,1355.655,0.001627631,7.072011,0.51014274,5.8202157
0,15.065574,0.04116277,47.395115,2055.2185,69.882515,111826.336,0.047285534,0.00053729,114.010925,0.31150526,0.5777515,1203.856,0.00030442327,6.650245,0.27498123,56.657566
0,5.7222223,0.15895061,5.3209877,204.44444,9232.25,1756466.6,49.84594,0.0055243196,6.2777777,0.17438272,0.38137257,76.70271,0.0022876437,4.669925,0.027047332,7865.3047
0,19.366413,0.029567042,225.76962,2141.803,12.737405,30496.393,0.6225124,0.0037421703,292.3557,0.4463446,0.6943178,1436.5619,0.0014756853,6.8789887,0.4921112,8.608132
0,7.148148,0.26474622,1.654321,14.296296,21178.037,209776.19,14024.848,0.1606893,3.7407408,0.13854596,0.34250075,4.9232078,0.06516628,4.310443,0.0202855,18747.912
0,5.285714,0.18877551,3.9540815,31.142857,13820.107,577690.75,370.415,0.08974314,3.4285715,0.12244898,0.3085137,10.551929,0.013807187,4.3518233,0.021036815,11560.463
1,11.940494,0.017330179,326.05276,4331.8955,11.3425255,38427.883,0.0038980793,0.00031898633,343.98114,0.49924693,0.734307,3242.8264,0.00023100327,7.215298,0.5176559,7.610731
0,16.763594,0.039630245,82.97857,1507.818,58.735226,104830.71,0.03448453,0.0010737963,174.18677,0.41178903,0.6663545,964.03174,0.0008128545,6.5566587,0.31780615,48.83431
0,17.763765,0.031551983,125.81306,1765.9911,27.02842,54135.297,0.015182093,0.0010714717,240.93251,0.42794406,0.6797844,1166.441,0.00076381775,6.7597475,0.42299023,21.439352
0,8.9777775,0.09975309,11.799506,281.4889,3514.8777,1006844.94,12.36535,0.004434656,20.466667,0.22740741,0.48318323,130.49413,0.002522826,5.4057574,0.06761833,3296.1665
1,5.88,0.0784,19.876623,220.76,1482.0133,514291.06,5.3824334,0.0068085208,11.56,0.15413333,0.38944295,91.351204,0.0023309165,5.642152,0.05634861,1167.0692
0,20.576591,0.03541582,67.20494,2502.5679,14.655766,43967.23,0.0051760576,0.00045646323,227.81927,0.3921158,0.6505408,1596.2406,0.00030704436,6.6613846,0.4365139,9.407645
0,5.9130435,0.12854442,6.592155,123.32609,7905.1523,1111350.5,57.09376,0.010851502,10.652174,0.23156899,0.4919432,58.791645,0.006136936,4.7516103,0.03456048,7067.9307
0,11.416107,0.07661817,15.761992,122.30872,3624.812,8785.154,3541.9143,0.024400992,45.214764,0.3034548,0.57055455,79.91432,0.007033102,5.5844655,0.111945905,3545.0156
0,2.7142856,0.1292517,5.324263,82.09524,19575.096,1868778.4,210.41652,0.017223332,1.5714285,0.07482993,0.16484098,17.29742,0.0020104235,4.3923173,0.01577761,15557.95
0,11.137339,0.04779974,44.897163,1014.96564,225.39485,265591.4,0.20285802,0.0012715318,73.03433,0.3134521,0.5798699,577.915,0.00076268706,6.410863,0.17505635,192.7628
0,13.824243,0.083783284,12.579468,349.35757,307.6182,79537.89,1.4937241,0.003406843,32.62424,0.19772269,0.4533801,156.77904,0.0016069051,6.0395966,0.12396694,242.54707
1,9.138312,0.012639437,760.24347,3610.74,9.035961,23972.14,0.051245205,0.0019613206,363.4675,0.5027213,0.7368637,2521.488,0.0014350333,7.5364265,0.5432006,5.646899
0,8.461538,0.08136094,13.591623,91.33654,2549.9905,26328.0,1690.186,0.040558975,25.096153,0.24130917,0.5017556,46.49928,0.014198961,5.567866,0.07813674,2386.1997
0,16.855888,0.029623704,112.657074,2332.905,24.37434,47543.777,0.013198338,0.00058308145,244.52548,0.429746,0.6816108,1576.9406,0.00041983114,6.8078117,0.42749813,18.902523
0,12.078224,0.025535358,197.63257,1693.1797,108.69133,68873.016,82.89603,0.0036253298,208.36575,0.44051957,0.68904704,1064.3654,0.0011644199,6.805162,0.3553719,100.772995
0,16.411392,0.051934786,30.938581,2348.6296,120.21835,320721.34,0.045745607,0.00045010494,99.06329,0.31349143,0.5803055,1378.5963,0.00025794923,6.341962,0.23741548,102.477196
0,13.264855,0.022520978,173.72063,2033.6876,196.46689,10997.494,191.67717,0.002534932,277.71646,0.47150505,0.713271,1439.1941,0.00060863997,6.9138827,0.4425244,191.36037
0,18.981846,0.028716862,131.12643,2497.8533,14.791225,43437.613,0.005599215,0.0005928362,321.6929,0.48667607,0.7251536,1777.7241,0.00044163407,6.7445736,0.49661908,10.736577
1,6.3777776,0.0708642,16.560617,688.5222,1446.9222,883066.2,2.446013,0.0016109358,17.266666,0.19185185,0.4125517,304.7973,0.000617469,5.86264,0.06761833,1228.2109
0,10.71875,0.020935059,585.2358,3325.9219,38.259766,106382.12,16.542976,0.004088691,226.92969,0.44322205,0.6923691,2055.63,0.0014189598,7.2231255,0.38467318,31.501797
0,2.8947368,0.15235457,5.7063713,141.0,20291.63,2661353.0,157.86186,0.008359674,2.6842105,0.14127424,0.34452242,44.34886,0.0032152608,3.9976702,0.014274981,15384.261
1,12.0112,0.01921792,250.80898,3925.3025,15.7296,83319.83,0.00342606,0.00037865125,296.6352,0.47461632,0.7162486,2660.0603,0.0002946874,7.171291,0.46957174,11.194404
0,11.217229,0.04201209,97.48587,967.18353,745.69666,175351.95,602.377,0.0065410933,121.41199,0.45472655,0.7009065,662.99316,0.0019853932,6.0767674,0.20060106,720.8462
0,16.158201,0.02345167,207.04726,3272.2524,14.219158,25933.064,6.912502,0.0019670671,331.1045,0.48055807,0.7207133,2262.7083,0.00040267568,6.9394684,0.5176559,10.487364
0,10.380953,0.08238851,12.831003,233.80159,1031.5,245590.98,4.8271637,0.0057663918,41.68254,0.3308138,0.59670335,140.50583,0.0034718732,5.4804616,0.09466566,919.91266
0,6.4084506,0.09025987,10.438802,84.253525,4447.338,595788.06,46.056736,0.049670674,10.661972,0.15016861,0.36932075,33.80689,0.008108082,5.603904,0.053343352,4095.9075
0,2.125,0.1328125,4.9335938,29.3125,36257.562,1851058.1,785.14417,0.12855266,1.75,0.109375,0.2083272,10.162498,0.0059338985,3.875,0.012021037,29337.402
0,10.74468,0.114305116,10.112834,210.60638,2395.181,274500.53,1329.8865,0.016217755,18.25532,0.19420552,0.4183159,81.70036,0.0026927036,5.364021,0.07062359,2194.6873
0,11.620321,0.06214075,21.034458,1558.7646,620.59357,729691.9,0.5487317,0.00067764346,50.390373,0.26946723,0.527508,819.9398,0.00035811766,5.9930415,0.14049587,569.9327
0,2.8181818,0.25619835,1.8842975,135.18182,52770.816,6389314.5,439.69818,0.007821287,1.7272727,0.1570248,0.32831597,47.128845,0.0024672076,3.4594316,0.008264462,38129.816
0,12.557077,0.028669126,165.78839,1354.621,197.58676,48049.56,172.67691,0.0051277718,206.30138,0.4710077,0.7127058,902.243,0.0022333306,6.6715455,0.32907587,188.35237
0,13.844985,0.04208202,43.983036,274.39514,642.5623,8142.307,618.45703,0.014456071,121.188446,0.36835396,0.6297135,168.34677,0.007798968,6.2850666,0.24718256,626.1955
0,22.224638,0.040262025,63.14671,2178.6467,22.27355,51280.477,0.010102178,0.0005509117,246.22101,0.44605255,0.69448715,1495.2993,0.00039625473,6.3816004,0.41472578,16.45951
0,6.5869565,0.07159735,21.407372,115.41304,2496.9456,381994.78,26.292555,0.039574917,22.826086,0.24810964,0.5128534,60.795452,0.014002211,5.6431956,0.06912096,2287.6401
0,11.577778,0.085761316,12.69871,777.73334,1127.8593,995609.3,1.2871003,0.001374033,36.466667,0.27012345,0.5357959,403.78662,0.0007582537,5.652587,0.101427495,1030.6543
0,4.3103447,0.14863259,10.2996435,129.03448,16685.621,2535446.2,165.46712,0.076343276,4.1034484,0.14149822,0.35253593,43.88832,0.0115639055,4.5131536,0.02178813,14579.127
0,16.072556,0.050702065,37.44786,1261.7855,118.70347,179003.56,0.08020994,0.0009382782,93.22713,0.29409188,0.5579732,681.8863,0.00055183016,6.4491463,0.2381668,101.074066
0,9.293515,0.03171848,114.81837,1205.6212,131.34813,154974.14,0.120580524,0.0017170747,95.825935,0.32705098,0.5936551,672.31036,0.0011802673,6.8077164,0.22013524,110.71234
0,12.315961,0.040117137,56.465065,1930.1987,212.97394,292595.44,0.1568975,0.0005841104,106.87622,0.348131,0.61062473,1226.333,0.0003439841,6.4689717,0.23065364,194.17734
0,6.369565,0.0692344,16.954632,116.08696,3403.1196,432663.7,28.110601,0.03316777,20.391304,0.22164461,0.4758873,53.01728,0.011982025,5.660237,0.06912096,3193.8142
0,12.354745,0.018036123,394.14935,1842.9241,18.748905,47384.82,0.87329185,0.007472666,366.10364,0.53445786,0.759132,1342.0383,0.004233903,7.023279,0.51465064,14.973401
0,4.5,0.28125,1.484375,130.875,47675.312,6145807.0,372.41782,0.007998459,2.0,0.125,0.27885613,33.378975,0.0023971926,3.75,0.012021037,40755.152
0,21.881691,0.030819282,112.328865,1766.8705,7.5732393,14294.752,0.0051540555,0.0010295064,338.12393,0.47623092,0.717498,1231.9894,0.0008003263,6.6613727,0.5334335,4.0589347
0,12.238482,0.016583309,437.34015,1760.5054,13.567751,12091.966,8.062579,0.005671408,382.44446,0.5182174,0.7480236,1229.6373,0.003284586,7.121873,0.5544703,10.315055
0,17.164948,0.05898608,24.332613,165.46048,275.37802,21996.605,37.82323,0.019146321,116.38145,0.39993623,0.6567347,106.39096,0.012189191,5.8691306,0.21863261,254.4576
0,18.487288,0.03916798,53.438194,1965.8326,30.684322,56366.176,0.019122396,0.00057698746,168.79237,0.35761097,0.6201748,1218.0283,0.0003570421,6.5384803,0.35462058,22.7324
0,18.190926,0.034387384,85.72036,2284.7808,25.321362,57884.824,0.011920458,0.00061210216,215.37051,0.40712762,0.66277295,1482.4083,0.0004487633,6.6421733,0.39744553,18.990763
0,15.051282,0.024120644,141.28067,1596.6298,15.405449,15574.947,6.5714974,0.0027085866,264.15063,0.42331833,0.6763155,1049.8658,0.0007828343,6.930824,0.46882042,10.855705
0,3.1904762,0.15192744,5.0929704,54.761906,30194.428,2452180.5,378.84384,0.06919701,1.8571428,0.088435374,0.22889712,9.904271,0.0073022214,4.2970796,0.01577761,26177.283
0,17.719553,0.019798383,297.29578,4103.5654,3.312849,14723.086,0.0012238228,0.00051929033,497.43353,0.5557916,0.77419037,3090.8076,0.00042921127,7.0159307,0.67242676,1.1012316
0,20.492212,0.031919334,94.50656,2290.7866,12.353582,32215.293,0.0055275075,0.00061658263,299.93146,0.46718296,0.7099593,1613.8129,0.00045446728,6.6197815,0.4823441,8.055388
1,8.255696,0.010450249,887.474,8873.046,5.3,59851.62,0.00074191566,0.00018713738,392.04556,0.49626023,0.7319338,6299.0938,0.00014285748,7.759064,0.5935387,2.4614148
0,3.347826,0.14555766,4.514178,146.43478,12279.087,1403114.8,116.21545,0.007820371,2.0434783,0.08884688,0.11478417,19.713835,0.00070630515,4.4366055,0.01728024,8930.2
0,10.415042,0.029011259,118.18532,796.06964,1169.9137,6454.7046,1162.463,0.005718459,162.96657,0.45394588,0.6992357,570.99603,0.0020172736,6.5301194,0.269722,1156.168
0,13.627681,0.026564678,185.74564,2052.39,35.908382,59445.188,0.041585024,0.0016525697,224.96101,0.4385205,0.6879285,1359.246,0.0012694764,6.88485,0.3854245,29.176735
0,16.799332,0.056185056,26.462523,2294.3245,139.9766,314497.8,0.06303329,0.00045667146,97.36789,0.32564512,0.5901876,1351.4194,0.00027123003,6.237817,0.22464313,120.16069
0,19.99654,0.03459609,67.999596,1444.0502,15.811419,29209.79,0.009703631,0.0008875518,232.29411,0.40189293,0.6568337,920.29675,0.00060944055,6.612795,0.43425995,10.5086775
0,17.16458,0.030705867,251.29872,3287.7227,18.874777,70190.53,0.010063827,0.0011106123,245.38283,0.4389675,0.6889947,2229.492,0.00067078247,6.9096503,0.41998497,13.205437
0,13.794326,0.024458025,215.62985,1592.1188,118.71099,22815.744,107.310745,0.005015681,274.77304,0.48718625,0.72564036,1114.2102,0.0024930472,6.8332024,0.42374155,113.14173
0,3.5,0.14583333,4.8055553,88.833336,14247.625,1448825.8,145.42743,0.014619026,2.5833333,0.10763889,0.2540222,21.320839,0.0036600358,4.3349624,0.018031554,11171.998
0,12.7651005,0.021417955,347.6615,3413.0303,32.736576,43000.52,21.429049,0.002624206,277.58054,0.46573916,0.70956135,2302.0635,0.00075819105,7.1068487,0.44778362,27.749298
0,9.796117,0.03170264,105.256165,791.89966,951.1618,35685.402,919.42957,0.0063538863,131.2136,0.42463946,0.6770427,522.3151,0.00214563,6.416428,0.23215628,932.6077
0,9.599119,0.04228687,53.625027,1548.282,340.11896,388149.4,0.30395582,0.00076276757,55.828194,0.24593918,0.5010439,787.4655,0.00037477884,6.5502987,0.17054845,305.73907
0,11.710345,0.0403805,50.8361,2640.593,226.16896,417097.75,0.12489508,0.00041173556,100.22069,0.3455886,0.6068898,1634.4861,0.00024376324,6.305365,0.21788129,205.10403
0,8.468254,0.016802091,593.2083,3027.5735,641.8869,17705.436,637.8822,0.0041178036,301.24603,0.5977104,0.80014545,2252.1475,0.0016571129,6.9405828,0.37866265,634.9127
0,9.668571,0.02762449,121.70342,1318.6658,815.1057,28630.785,799.55725,0.004243036,135.14285,0.38612244,0.6436096,831.755,0.00091051357,6.808881,0.26296017,800.644
1,16.208914,0.045150176,43.496372,589.41504,160.33705,61401.855,0.4868686,0.0031582944,129.26741,0.36007634,0.6225609,359.77652,0.0022363276,6.333268,0.269722,146.59134
0,6.2,0.0775,16.689844,123.0375,3319.8125,64607.75,296.16257,0.028492223,16.45,0.205625,0.45322663,54.25459,0.012402841,5.4714394,0.060105182,3043.006
0,7.243523,0.018765604,364.194,1691.7202,1389.1217,12689.552,1384.3641,0.005842372,209.8601,0.543679,0.7654139,1204.0568,0.0025595431,6.782552,0.2900075,1377.2318
0,4.642857,0.16581632,6.3915815,95.96429,20754.678,2092652.5,477.97952,0.047255803,3.7142856,0.13265306,0.3460475,35.393105,0.004495194,4.5661087,0.021036815,18495.035
0,11.668293,0.02845925,125.3575,1919.8098,90.060974,109125.55,0.07734024,0.0008010561,174.15121,0.42475906,0.6773412,1330.513,0.0005677676,6.6842318,0.30803907,79.52224
0,9.981196,0.017061874,506.89783,2194.4922,306.71625,9597.328,302.99036,0.0054822476,301.70428,0.5157338,0.7447226,1620.2538,0.0026723084,7.068806,0.43951917,301.53964
0,9.475,0.019739583,339.85416,1440.1583,63.110416,164488.48,0.18315521,0.0036069793,255.4625,0.53221357,0.75631475,1090.1891,0.0021346894,6.8378334,0.3606311,55.42135
0,9.546255,0.021026995,261.72034,1205.5903,400.37665,12669.6875,390.47293,0.0058612614,211.82379,0.46657223,0.710273,826.1593,0.002233539,6.8899174,0.3410969,391.78168
0,7.357349,0.021202734,271.8037,1147.4178,1567.5648,13151.582,1561.1011,0.0075722113,175.10374,0.50462174,0.73793817,815.57904,0.003416068,6.6943145,0.26070625,1552.8519
0,16.081242,0.023753678,237.9765,2654.4905,11.197932,34903.41,0.85583305,0.0024024234,334.15213,0.49357775,0.7302152,1877.4604,0.0007163746,6.955586,0.5086401,7.3326716
0,9.310345,0.080261596,16.223171,1511.112,1494.9913,2056696.5,1.0926232,0.0006936426,37.91379,0.32684305,0.58558786,872.2467,0.0004161054,5.4347854,0.08715252,1363.3356
0,16.480177,0.072599895,16.636225,101.56828,729.22906,8693.158,118.75523,0.035380617,74.612335,0.3286887,0.5947478,61.79303,0.016127313,5.759383,0.17054845,694.8492
0,14.683908,0.021097569,199.61305,1103.7557,10.199713,6800.7603,0.15271428,0.004986312,327.83908,0.47103316,0.7130086,816.9335,0.0029579005,6.974158,0.5229151,6.542606
