no,feature1,feature2,corrcoef
1711,original_glcm_ClusterShade.nrrd,original_glszm_SmallAreaEmphasis.nrrd,-0.238838791
1712,original_glcm_ClusterShade.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,-0.226856772
1713,original_glcm_ClusterShade.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,-0.473044748
1714,original_glcm_ClusterShade.nrrd,original_glszm_ZoneEntropy.nrrd,-0.221608865
1715,original_glcm_ClusterShade.nrrd,original_glszm_ZonePercentage.nrrd,-0.263372824
1716,original_glcm_ClusterShade.nrrd,original_glszm_ZoneVariance.nrrd,-0.022591306
1717,original_glcm_ClusterShade.nrrd,original_ngtdm_Busyness.nrrd,-0.13403034
1718,original_glcm_ClusterShade.nrrd,original_ngtdm_Coarseness.nrrd,-0.138683786
1719,original_glcm_ClusterShade.nrrd,original_ngtdm_Complexity.nrrd,-0.422411581
1720,original_glcm_ClusterShade.nrrd,original_ngtdm_Contrast.nrrd,-0.354300731
1721,original_glcm_ClusterShade.nrrd,original_ngtdm_Strength.nrrd,-0.339018919
1727,original_glcm_ClusterTendency.nrrd,original_glcm_Id.nrrd,0.7803504737626589
1728,original_glcm_ClusterTendency.nrrd,original_glcm_Idm.nrrd,0.7435379490423075
1733,original_glcm_ClusterTendency.nrrd,original_glcm_InverseVariance.nrrd,0.7430593580450461
1735,original_glcm_ClusterTendency.nrrd,original_glcm_JointEnergy.nrrd,0.5209648018337321
1737,original_glcm_ClusterTendency.nrrd,original_glcm_MaximumProbability.nrrd,0.6071708858897059
1745,original_glcm_ClusterTendency.nrrd,original_gldm_DependenceVariance.nrrd,0.7125853823116134
1746,original_glcm_ClusterTendency.nrrd,original_gldm_GrayLevelNonUniformity.nrrd,0.768647090766285
1749,original_glcm_ClusterTendency.nrrd,original_gldm_LargeDependenceEmphasis.nrrd,0.7309425334367191
1751,original_glcm_ClusterTendency.nrrd,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,0.6939215278041109
1752,original_glcm_ClusterTendency.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7269567119529374
1755,original_glcm_ClusterTendency.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6604208641452083
1756,original_glcm_ClusterTendency.nrrd,original_glrlm_GrayLevelNonUniformity.nrrd,0.7751387942884229
1757,original_glcm_ClusterTendency.nrrd,original_glrlm_GrayLevelNonUniformityNormalized.nrrd,0.698759890340111
1762,original_glcm_ClusterTendency.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7302420674729103
1763,original_glcm_ClusterTendency.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7234234105005078
1768,original_glcm_ClusterTendency.nrrd,original_glrlm_RunVariance.nrrd,0.7297647105404899
1771,original_glcm_ClusterTendency.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7212669734974616
1773,original_glcm_ClusterTendency.nrrd,original_glszm_GrayLevelNonUniformityNormalized.nrrd,0.7144103367141319
1776,original_glcm_ClusterTendency.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.5220472367649692
1777,original_glcm_ClusterTendency.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.589273883669451
1778,original_glcm_ClusterTendency.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.5272170058702433
1779,original_glcm_ClusterTendency.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6732765001615635
1784,original_glcm_ClusterTendency.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6376158425006435
1787,original_glcm_ClusterTendency.nrrd,original_glszm_ZoneVariance.nrrd,0.38707227911109
1788,original_glcm_ClusterTendency.nrrd,original_ngtdm_Busyness.nrrd,0.7576829468055979
1789,original_glcm_ClusterTendency.nrrd,original_ngtdm_Coarseness.nrrd,0.6863711230205427
1797,original_glcm_Contrast.nrrd,original_glcm_Id.nrrd,0.7930500114935826
1798,original_glcm_Contrast.nrrd,original_glcm_Idm.nrrd,0.7503798890314958
1803,original_glcm_Contrast.nrrd,original_glcm_InverseVariance.nrrd,0.7497599680177388
1805,original_glcm_Contrast.nrrd,original_glcm_JointEnergy.nrrd,0.5449671230918369
1807,original_glcm_Contrast.nrrd,original_glcm_MaximumProbability.nrrd,0.6267647071078895
1815,original_glcm_Contrast.nrrd,original_gldm_DependenceVariance.nrrd,0.7100223832998476
1819,original_glcm_Contrast.nrrd,original_gldm_LargeDependenceEmphasis.nrrd,0.732302075934149
1820,original_glcm_Contrast.nrrd,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,0.774116552001628
1821,original_glcm_Contrast.nrrd,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,0.7219632949283161
1822,original_glcm_Contrast.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.790628099396622
1825,original_glcm_Contrast.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.7291920264083124
1827,original_glcm_Contrast.nrrd,original_glrlm_GrayLevelNonUniformityNormalized.nrrd,0.741530180368391
1832,original_glcm_Contrast.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7914981105636746
1833,original_glcm_Contrast.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7871230337136162
1838,original_glcm_Contrast.nrrd,original_glrlm_RunVariance.nrrd,0.7314364210535136
1841,original_glcm_Contrast.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7854971837605306
1843,original_glcm_Contrast.nrrd,original_glszm_GrayLevelNonUniformityNormalized.nrrd,0.7549501672297684
1846,original_glcm_Contrast.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.5045646338759641
1847,original_glcm_Contrast.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.5520035099187939
1848,original_glcm_Contrast.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.5290206670675605
1849,original_glcm_Contrast.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7364541269256822
1854,original_glcm_Contrast.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.7017505600245716
1857,original_glcm_Contrast.nrrd,original_glszm_ZoneVariance.nrrd,0.36149036419509
1858,original_glcm_Contrast.nrrd,original_ngtdm_Busyness.nrrd,0.7902569449473973
1859,original_glcm_Contrast.nrrd,original_ngtdm_Coarseness.nrrd,0.6861505299257005
1874,original_glcm_Correlation.nrrd,original_glcm_JointEnergy.nrrd,0.7692414842917982
1891,original_glcm_Correlation.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7555528050672935
1894,original_glcm_Correlation.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6162734910976296
1901,original_glcm_Correlation.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.774417081032519
1902,original_glcm_Correlation.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7501120235329917
1910,original_glcm_Correlation.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7436873658471866
1915,original_glcm_Correlation.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7921360836515982
1917,original_glcm_Correlation.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7818086891073274
1918,original_glcm_Correlation.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.67925513058313
1923,original_glcm_Correlation.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6152202103249682
1926,original_glcm_Correlation.nrrd,original_glszm_ZoneVariance.nrrd,0.6587845550705216
1929,original_glcm_Correlation.nrrd,original_ngtdm_Complexity.nrrd,0.794929419888682
1942,original_glcm_DifferenceAverage.nrrd,original_glcm_JointEnergy.nrrd,0.672662918400839
1944,original_glcm_DifferenceAverage.nrrd,original_glcm_MaximumProbability.nrrd,0.7555328184232621
1962,original_glcm_DifferenceAverage.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.7051965422184852
1978,original_glcm_DifferenceAverage.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7963941758249129
1983,original_glcm_DifferenceAverage.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.6373846749045307
1984,original_glcm_DifferenceAverage.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.6711044566572858
1985,original_glcm_DifferenceAverage.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.6464090150883961
1986,original_glcm_DifferenceAverage.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7373076552895451
1991,original_glcm_DifferenceAverage.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6876218074102595
1994,original_glcm_DifferenceAverage.nrrd,original_glszm_ZoneVariance.nrrd,0.488730635489987
2009,original_glcm_DifferenceEntropy.nrrd,original_glcm_JointEnergy.nrrd,0.7561364980091735
2026,original_glcm_DifferenceEntropy.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7989247777802644
2029,original_glcm_DifferenceEntropy.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6741242112199625
2037,original_glcm_DifferenceEntropy.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7937163859255684
2045,original_glcm_DifferenceEntropy.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7883646797235253
2050,original_glcm_DifferenceEntropy.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7331181661392837
2051,original_glcm_DifferenceEntropy.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7534218423455247
2052,original_glcm_DifferenceEntropy.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7326910224260931
2053,original_glcm_DifferenceEntropy.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7249057285429763
2058,original_glcm_DifferenceEntropy.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6657477608893799
2061,original_glcm_DifferenceEntropy.nrrd,original_glszm_ZoneVariance.nrrd,0.5885148754570368
2067,original_glcm_DifferenceVariance.nrrd,original_glcm_Id.nrrd,0.7831270772865353
2068,original_glcm_DifferenceVariance.nrrd,original_glcm_Idm.nrrd,0.7411011637956844
2073,original_glcm_DifferenceVariance.nrrd,original_glcm_InverseVariance.nrrd,0.7403284908495473
2075,original_glcm_DifferenceVariance.nrrd,original_glcm_JointEnergy.nrrd,0.5363423856056698
2077,original_glcm_DifferenceVariance.nrrd,original_glcm_MaximumProbability.nrrd,0.6194282774086807
2085,original_glcm_DifferenceVariance.nrrd,original_gldm_DependenceVariance.nrrd,0.7044132317967507
2086,original_glcm_DifferenceVariance.nrrd,original_gldm_GrayLevelNonUniformity.nrrd,0.7972938462766198
2089,original_glcm_DifferenceVariance.nrrd,original_gldm_LargeDependenceEmphasis.nrrd,0.7243746314586397
2090,original_glcm_DifferenceVariance.nrrd,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,0.7658812699428343
2091,original_glcm_DifferenceVariance.nrrd,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,0.7179453243776354
2092,original_glcm_DifferenceVariance.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7938366464082676
2095,original_glcm_DifferenceVariance.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.7364417808818556
2097,original_glcm_DifferenceVariance.nrrd,original_glrlm_GrayLevelNonUniformityNormalized.nrrd,0.732747502042521
2102,original_glcm_DifferenceVariance.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.794253511829083
2103,original_glcm_DifferenceVariance.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7906450620851307
2108,original_glcm_DifferenceVariance.nrrd,original_glrlm_RunVariance.nrrd,0.7231046841485088
2111,original_glcm_DifferenceVariance.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7892168711984453
2113,original_glcm_DifferenceVariance.nrrd,original_glszm_GrayLevelNonUniformityNormalized.nrrd,0.744051506985038
2116,original_glcm_DifferenceVariance.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.4991875895068963
2117,original_glcm_DifferenceVariance.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.5469639861220974
2118,original_glcm_DifferenceVariance.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.5265176230640441
2119,original_glcm_DifferenceVariance.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7435329950213005
2124,original_glcm_DifferenceVariance.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.7107138633534746
2127,original_glcm_DifferenceVariance.nrrd,original_glszm_ZoneVariance.nrrd,0.3587186701954972
2128,original_glcm_DifferenceVariance.nrrd,original_ngtdm_Busyness.nrrd,0.7731557578586608
2129,original_glcm_DifferenceVariance.nrrd,original_ngtdm_Coarseness.nrrd,0.6734097714136896
2146,original_glcm_Id.nrrd,original_glcm_SumSquares.nrrd,0.7900220164369802
2157,original_glcm_Id.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7570261913567374
2160,original_glcm_Id.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.603165987323162
2167,original_glcm_Id.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7793818883706127
2168,original_glcm_Id.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7513499315048172
2176,original_glcm_Id.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7440185400247666
2184,original_glcm_Id.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6781319449215928
2189,original_glcm_Id.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6085988000748087
2192,original_glcm_Id.nrrd,original_glszm_ZoneVariance.nrrd,0.7278617087041017
2195,original_glcm_Id.nrrd,original_ngtdm_Complexity.nrrd,0.7299884530471249
2210,original_glcm_Idm.nrrd,original_glcm_SumSquares.nrrd,0.7517054735646895
2216,original_glcm_Idm.nrrd,original_gldm_GrayLevelVariance.nrrd,0.7655453117003576
2221,original_glcm_Idm.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7384898656128103
2224,original_glcm_Idm.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.5792315175678633
2227,original_glcm_Idm.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.7676449978114862
2231,original_glcm_Idm.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7627413102782322
2232,original_glcm_Idm.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7328018460784697
2240,original_glcm_Idm.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7250349943015731
2243,original_glcm_Idm.nrrd,original_glszm_GrayLevelVariance.nrrd,0.792213145775994
2248,original_glcm_Idm.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6597114399189015
2253,original_glcm_Idm.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.588498629926805
2256,original_glcm_Idm.nrrd,original_glszm_ZoneVariance.nrrd,0.7642379824323392
2259,original_glcm_Idm.nrrd,original_ngtdm_Complexity.nrrd,0.6847635512795691
2284,original_glcm_Idmn.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7877023272518103
2287,original_glcm_Idmn.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6503276871421798
2295,original_glcm_Idmn.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7822277966154663
2303,original_glcm_Idmn.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7760645460482076
2308,original_glcm_Idmn.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7814438249703459
2309,original_glcm_Idmn.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7924539797234177
2310,original_glcm_Idmn.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7773331662747593
2311,original_glcm_Idmn.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7107119823674205
2316,original_glcm_Idmn.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6468770650290895
2319,original_glcm_Idmn.nrrd,original_glszm_ZoneVariance.nrrd,0.641686139894712
2346,original_glcm_Idn.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.78596787142641
2349,original_glcm_Idn.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6472847362919522
2357,original_glcm_Idn.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7804703671455767
2365,original_glcm_Idn.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7742205314419945
2370,original_glcm_Idn.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7864252729336348
2371,original_glcm_Idn.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.796440534287797
2372,original_glcm_Idn.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7818545576435229
2373,original_glcm_Idn.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7087378210781766
2378,original_glcm_Idn.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6444315822842802
2381,original_glcm_Idn.nrrd,original_glszm_ZoneVariance.nrrd,0.6473274168884288
2390,original_glcm_Imc1.nrrd,original_glcm_JointEnergy.nrrd,-0.790362403
2410,original_glcm_Imc1.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,-0.680703255
2418,original_glcm_Imc1.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,-0.799530246
2426,original_glcm_Imc1.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,-0.794174513
2431,original_glcm_Imc1.nrrd,original_glszm_LargeAreaEmphasis.nrrd,-0.730815885
2432,original_glcm_Imc1.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,-0.746560917
2433,original_glcm_Imc1.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,-0.741771808
2434,original_glcm_Imc1.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,-0.731504729
2439,original_glcm_Imc1.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,-0.672553598
2442,original_glcm_Imc1.nrrd,original_glszm_ZoneVariance.nrrd,-0.587583212
2450,original_glcm_Imc2.nrrd,original_glcm_JointEnergy.nrrd,0.7947431325609365
2467,original_glcm_Imc2.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7919909141241921
2470,original_glcm_Imc2.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6573546696013619
2478,original_glcm_Imc2.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7865768189018403
2486,original_glcm_Imc2.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7805888918066392
2491,original_glcm_Imc2.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7698738457615024
2492,original_glcm_Imc2.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7827396632804041
2493,original_glcm_Imc2.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.767945909310945
2494,original_glcm_Imc2.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7156542735834566
2499,original_glcm_Imc2.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6528238909724879
2502,original_glcm_Imc2.nrrd,original_glszm_ZoneVariance.nrrd,0.628271624683463
2515,original_glcm_InverseVariance.nrrd,original_glcm_SumSquares.nrrd,0.7511943425585773
2521,original_glcm_InverseVariance.nrrd,original_gldm_GrayLevelVariance.nrrd,0.7650787260945079
2526,original_glcm_InverseVariance.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7384766241966694
2529,original_glcm_InverseVariance.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.5790986656241295
2532,original_glcm_InverseVariance.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.7671581553620237
2536,original_glcm_InverseVariance.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7626645023577003
2537,original_glcm_InverseVariance.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7327673254879415
2545,original_glcm_InverseVariance.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7250083757295684
2548,original_glcm_InverseVariance.nrrd,original_glszm_GrayLevelVariance.nrrd,0.7915486679031201
2553,original_glcm_InverseVariance.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.659415580062189
2558,original_glcm_InverseVariance.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5880837897379204
2561,original_glcm_InverseVariance.nrrd,original_glszm_ZoneVariance.nrrd,0.7610011519285323
2564,original_glcm_InverseVariance.nrrd,original_ngtdm_Complexity.nrrd,0.6841366690285794
2567,original_glcm_JointAverage.nrrd,original_glcm_JointEnergy.nrrd,0.7716059181297814
2584,original_glcm_JointAverage.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7459293210697518
2587,original_glcm_JointAverage.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6145365973332456
2594,original_glcm_JointAverage.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7624792820144615
2595,original_glcm_JointAverage.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7405510603593479
2603,original_glcm_JointAverage.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7346619267220541
2608,original_glcm_JointAverage.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.760183867482787
2609,original_glcm_JointAverage.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7955279552495625
2610,original_glcm_JointAverage.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7329272837955553
2611,original_glcm_JointAverage.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6706369948926888
2616,original_glcm_JointAverage.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6097268779066444
2619,original_glcm_JointAverage.nrrd,original_glszm_ZoneVariance.nrrd,0.620614918900165
2625,original_glcm_JointEnergy.nrrd,original_glcm_JointEntropy.nrrd,0.7632577477999658
2628,original_glcm_JointEnergy.nrrd,original_glcm_SumAverage.nrrd,0.7716059181297815
2629,original_glcm_JointEnergy.nrrd,original_glcm_SumEntropy.nrrd,0.7652596345666675
2630,original_glcm_JointEnergy.nrrd,original_glcm_SumSquares.nrrd,0.5305147646244276
2631,original_glcm_JointEnergy.nrrd,original_gldm_DependenceEntropy.nrrd,0.7820328550855045
2632,original_glcm_JointEnergy.nrrd,original_gldm_DependenceNonUniformity.nrrd,0.6102781135880992
2633,original_glcm_JointEnergy.nrrd,original_gldm_DependenceNonUniformityNormalized.nrrd,0.7376636017860778
2635,original_glcm_JointEnergy.nrrd,original_gldm_GrayLevelNonUniformity.nrrd,0.7658479208268629
2636,original_glcm_JointEnergy.nrrd,original_gldm_GrayLevelVariance.nrrd,0.5453931519348238
2637,original_glcm_JointEnergy.nrrd,original_gldm_HighGrayLevelEmphasis.nrrd,0.7218158985741582
2641,original_glcm_JointEnergy.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.6126601930898926
2642,original_glcm_JointEnergy.nrrd,original_gldm_SmallDependenceEmphasis.nrrd,0.742171720657688
2643,original_glcm_JointEnergy.nrrd,original_gldm_SmallDependenceHighGrayLevelEmphasis.nrrd,0.66151227804039
2644,original_glcm_JointEnergy.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.4647047986793863
2645,original_glcm_JointEnergy.nrrd,original_glrlm_GrayLevelNonUniformity.nrrd,0.7613121197487762
2647,original_glcm_JointEnergy.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.5475971717634934
2648,original_glcm_JointEnergy.nrrd,original_glrlm_HighGrayLevelRunEmphasis.nrrd,0.721881925625402
2650,original_glcm_JointEnergy.nrrd,original_glrlm_LongRunHighGrayLevelEmphasis.nrrd,0.734791261098413
2651,original_glcm_JointEnergy.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.6372225680766032
2652,original_glcm_JointEnergy.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.6076639151332782
2653,original_glcm_JointEnergy.nrrd,original_glrlm_RunEntropy.nrrd,0.7707131835711232
2654,original_glcm_JointEnergy.nrrd,original_glrlm_RunLengthNonUniformity.nrrd,0.6611841691679526
2655,original_glcm_JointEnergy.nrrd,original_glrlm_RunLengthNonUniformityNormalized.nrrd,0.793218698253239
2656,original_glcm_JointEnergy.nrrd,original_glrlm_RunPercentage.nrrd,0.7968429724515886
2658,original_glcm_JointEnergy.nrrd,original_glrlm_ShortRunEmphasis.nrrd,0.797823660061587
2659,original_glcm_JointEnergy.nrrd,original_glrlm_ShortRunHighGrayLevelEmphasis.nrrd,0.7185700690129851
2660,original_glcm_JointEnergy.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.6001045313808496
2661,original_glcm_JointEnergy.nrrd,original_glszm_GrayLevelNonUniformity.nrrd,0.7069295924004935
2663,original_glcm_JointEnergy.nrrd,original_glszm_GrayLevelVariance.nrrd,0.5733169604800195
2664,original_glcm_JointEnergy.nrrd,original_glszm_HighGrayLevelZoneEmphasis.nrrd,0.7225555743814367
2666,original_glcm_JointEnergy.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7880845137323732
2668,original_glcm_JointEnergy.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.5438603867837609
2669,original_glcm_JointEnergy.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.5778886390892486
2670,original_glcm_JointEnergy.nrrd,original_glszm_SizeZoneNonUniformityNormalized.nrrd,0.7604492427285022
2671,original_glcm_JointEnergy.nrrd,original_glszm_SmallAreaEmphasis.nrrd,0.7812713916522758
2672,original_glcm_JointEnergy.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,0.7011636607242147
2673,original_glcm_JointEnergy.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.4786096898221532
2674,original_glcm_JointEnergy.nrrd,original_glszm_ZoneEntropy.nrrd,0.7797740162472652
2675,original_glcm_JointEnergy.nrrd,original_glszm_ZonePercentage.nrrd,0.7460043898090145
2676,original_glcm_JointEnergy.nrrd,original_glszm_ZoneVariance.nrrd,0.7482363646394663
2677,original_glcm_JointEnergy.nrrd,original_ngtdm_Busyness.nrrd,0.7862402219189671
2679,original_glcm_JointEnergy.nrrd,original_ngtdm_Complexity.nrrd,0.4710486319322955
2680,original_glcm_JointEnergy.nrrd,original_ngtdm_Contrast.nrrd,0.6622192178112567
2681,original_glcm_JointEnergy.nrrd,original_ngtdm_Strength.nrrd,0.6703920468114182
2697,original_glcm_JointEntropy.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7886233129829049
2700,original_glcm_JointEntropy.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6584712985811519
